Pose,Real_Class,Docking_score
ZINC62427991_size_20_002,Inactive,-6.1
ZINC62427991_size_20_003,Inactive,-5.3
ZINC62427991_size_20_004,Inactive,-4.8
ZINC62427991_size_20_005,Inactive,-4.8
ZINC62427991_size_20_006,Inactive,-4.8
ZINC62427991_size_20_007,Inactive,-4.8
ZINC62427991_size_20_008,Inactive,-4.7
ZINC62473535_size_20_001,Inactive,-7.5
ZINC62473535_size_20_002,Inactive,-7.1
ZINC62473535_size_20_003,Inactive,-6.8
ZINC62473535_size_20_004,Inactive,-6.3
ZINC62473535_size_20_005,Inactive,-5.8
ZINC62473535_size_20_006,Inactive,-5.8
ZINC62477300_size_20_001,Inactive,-8.5
ZINC62477300_size_20_002,Inactive,-8.1
ZINC62477300_size_20_003,Inactive,-7.9
ZINC62477300_size_20_004,Inactive,-6.6
ZINC62477300_size_20_005,Inactive,-6.4
ZINC62477300_size_20_006,Inactive,-6.2
ZINC62477300_size_20_007,Inactive,-5.7
ZINC62497301_size_20_001,Inactive,-8.2
ZINC62497301_size_20_002,Inactive,-8.1
ZINC62497301_size_20_003,Inactive,-8
ZINC62497301_size_20_004,Inactive,-7.8
ZINC62497301_size_20_005,Inactive,-7.6
ZINC62497301_size_20_006,Inactive,-7
ZINC62497301_size_20_007,Inactive,-6.4
ZINC62497301_size_20_008,Inactive,-5.9
ZINC62503676_size_20_001,Inactive,-7.3
ZINC62503676_size_20_002,Inactive,-6.7
ZINC62503676_size_20_003,Inactive,-6.3
ZINC62503676_size_20_004,Inactive,-5.9
ZINC62503676_size_20_005,Inactive,-5.7
ZINC62503676_size_20_006,Inactive,-5.1
ZINC62503676_size_20_007,Inactive,-4.9
ZINC62503676_size_20_008,Inactive,-4.7
ZINC62504297_size_20_001,Inactive,-7.8
ZINC62504297_size_20_002,Inactive,-7.5
ZINC62504297_size_20_003,Inactive,-6.7
ZINC62504297_size_20_004,Inactive,-6.6
ZINC62504297_size_20_005,Inactive,-6.5
ZINC62504297_size_20_006,Inactive,-6.5
ZINC62504297_size_20_007,Inactive,-6.4
ZINC62504297_size_20_008,Inactive,-6
ZINC62504297_size_20_009,Inactive,-6
ZINC62506803_size_20_001,Inactive,-7.7
ZINC62506803_size_20_002,Inactive,-7.4
ZINC62506803_size_20_003,Inactive,-7.4
ZINC62506803_size_20_004,Inactive,-6.1
ZINC62506803_size_20_005,Inactive,-5.8
ZINC62506803_size_20_006,Inactive,-4.8
ZINC62507366_size_20_001,Inactive,-6.4
ZINC62507366_size_20_002,Inactive,-5.9
ZINC62507366_size_20_003,Inactive,-5.8
ZINC62507366_size_20_004,Inactive,-5.5
ZINC62507366_size_20_005,Inactive,-5.3
ZINC62507366_size_20_006,Inactive,-5.1
ZINC62507366_size_20_007,Inactive,-5
ZINC62507366_size_20_008,Inactive,-4.5
ZINC62507366_size_20_009,Inactive,-4.3
ZINC62527270_size_20_001,Inactive,-7.5
ZINC62527270_size_20_002,Inactive,-7.1
ZINC62527270_size_20_003,Inactive,-6.6
ZINC62527270_size_20_004,Inactive,-6.5
ZINC62527270_size_20_005,Inactive,-5.8
ZINC62527270_size_20_006,Inactive,-5.7
ZINC62527270_size_20_007,Inactive,-5.3
ZINC62527270_size_20_008,Inactive,-5.3
ZINC62527270_size_20_009,Inactive,-5.3
ZINC62531305_size_20_001,Inactive,-7.1
ZINC62531305_size_20_002,Inactive,-6.6
ZINC62531305_size_20_003,Inactive,-6.1
ZINC62531305_size_20_004,Inactive,-5.8
ZINC62531305_size_20_005,Inactive,-5.7
ZINC62531305_size_20_006,Inactive,-5.6
ZINC62531305_size_20_007,Inactive,-5.5
ZINC62531305_size_20_008,Inactive,-5
ZINC62531305_size_20_009,Inactive,-4.7
ZINC62565594_size_20_001,Inactive,-8
ZINC62565594_size_20_002,Inactive,-7.8
ZINC62565594_size_20_003,Inactive,-7.1
ZINC62565594_size_20_004,Inactive,-7.1
ZINC62565594_size_20_005,Inactive,-7.1
ZINC62565594_size_20_006,Inactive,-7
ZINC62565594_size_20_007,Inactive,-6.2
ZINC62565594_size_20_008,Inactive,-5.4
ZINC62565594_size_20_009,Inactive,-5.1
ZINC62565594_size_20_010,Inactive,-5.1
ZINC62586641_size_20_001,Inactive,-7.5
ZINC62586641_size_20_002,Inactive,-7.4
ZINC62586641_size_20_003,Inactive,-7
ZINC62586641_size_20_004,Inactive,-7
ZINC62586641_size_20_005,Inactive,-6.9
ZINC62586641_size_20_006,Inactive,-6.3
ZINC62586641_size_20_007,Inactive,-6.1
ZINC62586641_size_20_008,Inactive,-6.1
ZINC62595569_size_20_001,Inactive,-6.6
ZINC62595569_size_20_002,Inactive,-6.4
ZINC62595569_size_20_003,Inactive,-6
ZINC62595569_size_20_004,Inactive,-5.6
ZINC62595569_size_20_005,Inactive,-5.1
ZINC62595569_size_20_006,Inactive,-5
ZINC62595569_size_20_007,Inactive,-4.5
ZINC62595569_size_20_008,Inactive,-4.2
ZINC62595569_size_20_009,Inactive,-4
ZINC62604487_size_20_001,Inactive,-7
ZINC62604487_size_20_002,Inactive,-7
ZINC62604487_size_20_003,Inactive,-6.6
ZINC62604487_size_20_004,Inactive,-6.3
ZINC62604487_size_20_005,Inactive,-6.1
ZINC62604487_size_20_006,Inactive,-5.7
ZINC62604487_size_20_007,Inactive,-4.7
ZINC62604487_size_20_008,Inactive,-4.2
ZINC62609744_size_20_001,Inactive,-7.4
ZINC62609744_size_20_002,Inactive,-6.3
ZINC62609744_size_20_003,Inactive,-5.9
ZINC62609744_size_20_004,Inactive,-5.6
ZINC62609744_size_20_005,Inactive,-5.4
ZINC62609744_size_20_006,Inactive,-5.2
ZINC62633826_size_20_001,Inactive,-7.4
ZINC62633826_size_20_002,Inactive,-7
ZINC62633826_size_20_003,Inactive,-6.5
ZINC62633826_size_20_004,Inactive,-6.4
ZINC62633826_size_20_005,Inactive,-6.2
ZINC62633826_size_20_006,Inactive,-6
ZINC62633826_size_20_007,Inactive,-6
ZINC62646628_size_20_001,Inactive,-8.3
ZINC62646628_size_20_002,Inactive,-8.1
ZINC62646628_size_20_003,Inactive,-8
ZINC62646628_size_20_004,Inactive,-7.5
ZINC62646628_size_20_005,Inactive,-7.2
ZINC62646628_size_20_006,Inactive,-6.9
ZINC62646628_size_20_007,Inactive,-6.7
ZINC62646628_size_20_008,Inactive,-6
ZINC62646628_size_20_009,Inactive,-5.8
ZINC62646628_size_20_010,Inactive,-5.7
ZINC62646628_size_20_011,Inactive,-5.6
ZINC62654781_size_20_001,Inactive,-6.5
ZINC62654781_size_20_002,Inactive,-6.5
ZINC62654781_size_20_003,Inactive,-6.3
ZINC62654781_size_20_004,Inactive,-6.3
ZINC62654781_size_20_005,Inactive,-6
ZINC62654781_size_20_006,Inactive,-5.5
ZINC62654781_size_20_007,Inactive,-5.4
ZINC62654781_size_20_008,Inactive,-5.1
ZINC62654781_size_20_009,Inactive,-5
ZINC62654781_size_20_010,Inactive,-4.8
ZINC62654781_size_20_011,Inactive,-4.6
ZINC62665160_size_20_001,Inactive,-8
ZINC62665160_size_20_002,Inactive,-7.5
ZINC62665160_size_20_003,Inactive,-7.2
ZINC62665160_size_20_004,Inactive,-7
ZINC62665160_size_20_005,Inactive,-6.7
ZINC62665160_size_20_006,Inactive,-6.4
ZINC62665160_size_20_007,Inactive,-6.2
ZINC62665160_size_20_008,Inactive,-5.8
ZINC62688644_size_20_001,Inactive,-7.5
ZINC62688644_size_20_002,Inactive,-7.1
ZINC62688644_size_20_003,Inactive,-6.2
ZINC62688644_size_20_004,Inactive,-5.9
ZINC62688644_size_20_005,Inactive,-5.9
ZINC62688644_size_20_006,Inactive,-5.8
ZINC62688644_size_20_007,Inactive,-5.7
ZINC62688644_size_20_008,Inactive,-5.6
ZINC62688644_size_20_009,Inactive,-5.6
ZINC62700908_size_20_001,Inactive,-6.6
ZINC62700908_size_20_002,Inactive,-6.3
ZINC62700908_size_20_003,Inactive,-6.2
ZINC62700908_size_20_004,Inactive,-6
ZINC62700908_size_20_005,Inactive,-5.7
ZINC62700908_size_20_006,Inactive,-5.4
ZINC62700908_size_20_007,Inactive,-5
ZINC62700908_size_20_008,Inactive,-4.7
ZINC62700908_size_20_009,Inactive,-4.6
ZINC62701988_size_20_001,Inactive,-7.2
ZINC62701988_size_20_002,Inactive,-6.4
ZINC62701988_size_20_003,Inactive,-5.7
ZINC62701988_size_20_004,Inactive,-5.3
ZINC62701988_size_20_005,Inactive,-5
ZINC62701988_size_20_006,Inactive,-4.9
ZINC62701988_size_20_007,Inactive,-4.8
ZINC62702027_size_20_001,Inactive,-6.5
ZINC62702027_size_20_002,Inactive,-6.1
ZINC62702027_size_20_003,Inactive,-5.9
ZINC62702027_size_20_004,Inactive,-5.9
ZINC62702027_size_20_005,Inactive,-5.7
ZINC62702027_size_20_006,Inactive,-5.7
ZINC62702027_size_20_007,Inactive,-5.3
ZINC62702027_size_20_008,Inactive,-5
ZINC62702027_size_20_009,Inactive,-4.4
ZINC62702806_size_20_001,Inactive,-6.6
ZINC62702806_size_20_002,Inactive,-6.5
ZINC62702806_size_20_003,Inactive,-6.1
ZINC62702806_size_20_004,Inactive,-6
ZINC62702806_size_20_005,Inactive,-5.7
ZINC62702806_size_20_006,Inactive,-4.9
ZINC62702806_size_20_007,Inactive,-4.8
ZINC62702806_size_20_008,Inactive,-4.8
ZINC62703858_size_20_001,Inactive,-7.1
ZINC62703858_size_20_002,Inactive,-6.6
ZINC62703858_size_20_003,Inactive,-6
ZINC62703858_size_20_004,Inactive,-5.6
ZINC62703858_size_20_005,Inactive,-5.1
ZINC62703858_size_20_006,Inactive,-5
ZINC62704380_size_20_001,Inactive,-7
ZINC62704380_size_20_002,Inactive,-6.4
ZINC62704380_size_20_003,Inactive,-6.2
ZINC62704380_size_20_004,Inactive,-5.9
ZINC62704380_size_20_005,Inactive,-5.8
ZINC62704380_size_20_006,Inactive,-5.5
ZINC62704380_size_20_007,Inactive,-5.4
ZINC62704380_size_20_008,Inactive,-4.8
ZINC62704463_size_20_001,Inactive,-6
ZINC62704463_size_20_002,Inactive,-5.8
ZINC62704463_size_20_003,Inactive,-5.6
ZINC62704463_size_20_004,Inactive,-5.6
ZINC62704463_size_20_005,Inactive,-5.2
ZINC62704463_size_20_006,Inactive,-4.9
ZINC62704463_size_20_007,Inactive,-4.7
ZINC62704463_size_20_008,Inactive,-4.4
ZINC62704463_size_20_009,Inactive,-4.2
ZINC62704463_size_20_010,Inactive,-3.6
ZINC62704463_size_20_011,Inactive,-3.3
ZINC62704596_size_20_001,Inactive,-7
ZINC62704596_size_20_002,Inactive,-6.6
ZINC62704596_size_20_003,Inactive,-6.5
ZINC62704596_size_20_004,Inactive,-6.3
ZINC62704596_size_20_005,Inactive,-5.6
ZINC62704596_size_20_006,Inactive,-5.4
ZINC62704596_size_20_007,Inactive,-5
ZINC62704701_size_20_001,Inactive,-6.5
ZINC62704701_size_20_002,Inactive,-6
ZINC62704701_size_20_003,Inactive,-5.9
ZINC62704701_size_20_004,Inactive,-5.8
ZINC62704701_size_20_005,Inactive,-5.8
ZINC62704701_size_20_006,Inactive,-5.7
ZINC62704701_size_20_007,Inactive,-5.3
ZINC62704701_size_20_008,Inactive,-5.1
ZINC62708673_size_20_001,Inactive,-7.6
ZINC62708673_size_20_002,Inactive,-6.6
ZINC62708673_size_20_003,Inactive,-6.6
ZINC62708673_size_20_004,Inactive,-5.8
ZINC62709148_size_20_001,Inactive,-7.8
ZINC62709148_size_20_002,Inactive,-7.4
ZINC62709148_size_20_003,Inactive,-7.4
ZINC62709148_size_20_004,Inactive,-7.3
ZINC62709148_size_20_005,Inactive,-7
ZINC62709148_size_20_006,Inactive,-6.8
ZINC62709148_size_20_007,Inactive,-6
ZINC62709148_size_20_008,Inactive,-5.9
ZINC62709967_size_20_001,Inactive,-7.7
ZINC62709967_size_20_002,Inactive,-6.5
ZINC62709967_size_20_003,Inactive,-6.1
ZINC62709967_size_20_004,Inactive,-5.6
ZINC62709967_size_20_005,Inactive,-5.5
ZINC62709967_size_20_006,Inactive,-5.4
ZINC62709967_size_20_007,Inactive,-4.9
ZINC62710080_size_20_001,Inactive,-7.6
ZINC62710080_size_20_002,Inactive,-7.4
ZINC62710080_size_20_003,Inactive,-7.2
ZINC62710080_size_20_004,Inactive,-5.9
ZINC62710080_size_20_005,Inactive,-5.8
ZINC62710080_size_20_006,Inactive,-5.7
ZINC62710080_size_20_007,Inactive,-5.5
ZINC62710080_size_20_008,Inactive,-5.1
ZINC62711584_size_20_001,Inactive,-7.1
ZINC62711584_size_20_002,Inactive,-7
ZINC62711584_size_20_003,Inactive,-5.2
ZINC62711584_size_20_004,Inactive,-5.1
ZINC62711584_size_20_005,Inactive,-4.9
ZINC62711584_size_20_006,Inactive,-4.8
ZINC62711584_size_20_007,Inactive,-4.2
ZINC62711584_size_20_008,Inactive,-4.1
ZINC62712571_size_20_001,Inactive,-7.6
ZINC62712571_size_20_002,Inactive,-6.8
ZINC62712571_size_20_003,Inactive,-6.6
ZINC62712591_size_20_001,Inactive,-8
ZINC62712591_size_20_002,Inactive,-7
ZINC62712591_size_20_003,Inactive,-6.8
ZINC62712591_size_20_004,Inactive,-6.7
ZINC62712591_size_20_005,Inactive,-6.7
ZINC62712591_size_20_006,Inactive,-6.3
ZINC62712591_size_20_007,Inactive,-6.3
ZINC62712591_size_20_008,Inactive,-6.2
ZINC62712591_size_20_009,Inactive,-5.9
ZINC62712591_size_20_010,Inactive,-5.9
ZINC62732879_size_20_001,Inactive,-7.1
ZINC62732879_size_20_002,Inactive,-6.5
ZINC62732879_size_20_003,Inactive,-5.8
ZINC62732879_size_20_004,Inactive,-5.6
ZINC62732879_size_20_005,Inactive,-5.5
ZINC62732879_size_20_006,Inactive,-4.8
ZINC62732920_size_20_001,Inactive,-6.6
ZINC62732920_size_20_002,Inactive,-6.2
ZINC62732920_size_20_003,Inactive,-5.9
ZINC62732920_size_20_004,Inactive,-5.5
ZINC62732920_size_20_005,Inactive,-5.4
ZINC62732920_size_20_006,Inactive,-5.1
ZINC62733562_size_20_001,Inactive,-6.5
ZINC62733562_size_20_002,Inactive,-6.4
ZINC62733562_size_20_003,Inactive,-6.2
ZINC62733562_size_20_004,Inactive,-5.9
ZINC62733562_size_20_005,Inactive,-5.9
ZINC62733562_size_20_006,Inactive,-5.5
ZINC62733562_size_20_007,Inactive,-5.3
ZINC62733562_size_20_008,Inactive,-5.2
ZINC62744731_size_20_001,Inactive,-6.5
ZINC62744731_size_20_002,Inactive,-6.4
ZINC62744731_size_20_003,Inactive,-6.1
ZINC62744731_size_20_004,Inactive,-5.8
ZINC62744731_size_20_005,Inactive,-5.5
ZINC62744731_size_20_006,Inactive,-5.4
ZINC62744731_size_20_007,Inactive,-5.4
ZINC62744731_size_20_008,Inactive,-5.3
ZINC62744731_size_20_009,Inactive,-5.2
ZINC62744731_size_20_010,Inactive,-5.1
ZINC62744731_size_20_011,Inactive,-5
ZINC62744731_size_20_012,Inactive,-4.9
ZINC62744731_size_20_013,Inactive,-4.7
ZINC62744731_size_20_014,Inactive,-4.6
ZINC62746404_size_20_001,Inactive,-7.6
ZINC62746404_size_20_002,Inactive,-7.4
ZINC62746404_size_20_003,Inactive,-7.4
ZINC62746404_size_20_004,Inactive,-6.7
ZINC62746404_size_20_005,Inactive,-6.5
ZINC62746404_size_20_006,Inactive,-6.5
ZINC62746404_size_20_007,Inactive,-6.4
ZINC62746404_size_20_008,Inactive,-6.2
ZINC62746404_size_20_009,Inactive,-5.8
ZINC62746404_size_20_010,Inactive,-5.5
ZINC62746404_size_20_011,Inactive,-5.2
ZINC62747950_size_20_001,Inactive,-7.5
ZINC62747950_size_20_002,Inactive,-7.3
ZINC62747950_size_20_003,Inactive,-6.7
ZINC62747950_size_20_004,Inactive,-6.3
ZINC62747950_size_20_005,Inactive,-5.3
ZINC62747950_size_20_006,Inactive,-5.3
ZINC62747950_size_20_007,Inactive,-5.2
ZINC62747950_size_20_008,Inactive,-5
ZINC62747950_size_20_009,Inactive,-5
ZINC62747950_size_20_010,Inactive,-4.8
ZINC62747950_size_20_011,Inactive,-4.6
ZINC62747950_size_20_012,Inactive,-4.5
ZINC62752468_size_20_001,Inactive,-6.9
ZINC62752468_size_20_002,Inactive,-6.3
ZINC62752468_size_20_003,Inactive,-5.6
ZINC62752468_size_20_004,Inactive,-5.5
ZINC62752468_size_20_005,Inactive,-5.1
ZINC62752468_size_20_006,Inactive,-4.9
ZINC62767955_size_20_001,Inactive,-7.4
ZINC62767955_size_20_002,Inactive,-7.2
ZINC62767955_size_20_003,Inactive,-6.8
ZINC62767955_size_20_004,Inactive,-6.3
ZINC62767955_size_20_005,Inactive,-6.1
ZINC62767955_size_20_006,Inactive,-5.7
ZINC62767955_size_20_007,Inactive,-4.9
ZINC62767955_size_20_008,Inactive,-4.4
ZINC62770603_size_20_001,Inactive,-6.9
ZINC62770603_size_20_002,Inactive,-6.2
ZINC62770603_size_20_003,Inactive,-5.6
ZINC62770603_size_20_004,Inactive,-4.8
ZINC62770603_size_20_005,Inactive,-4.1
ZINC62770878_size_20_001,Inactive,-7.4
ZINC62770878_size_20_002,Inactive,-7.3
ZINC62770878_size_20_003,Inactive,-6.8
ZINC62770878_size_20_004,Inactive,-6
ZINC62770878_size_20_005,Inactive,-6
ZINC62770878_size_20_006,Inactive,-5.8
ZINC62770878_size_20_007,Inactive,-5.6
ZINC62770878_size_20_008,Inactive,-5
ZINC62771014_size_20_001,Inactive,-7.5
ZINC62771014_size_20_002,Inactive,-7.3
ZINC62771014_size_20_003,Inactive,-6.5
ZINC62771014_size_20_004,Inactive,-6.5
ZINC62771014_size_20_005,Inactive,-6.1
ZINC62771014_size_20_006,Inactive,-5.5
ZINC62771014_size_20_007,Inactive,-5.4
ZINC62771014_size_20_008,Inactive,-5.2
ZINC62771014_size_20_009,Inactive,-5.1
ZINC62771014_size_20_010,Inactive,-5.1
ZINC62775539_size_20_001,Inactive,-7.9
ZINC62775539_size_20_002,Inactive,-7.5
ZINC62775539_size_20_003,Inactive,-7
ZINC62775539_size_20_004,Inactive,-6.9
ZINC62775539_size_20_005,Inactive,-6.4
ZINC62775539_size_20_006,Inactive,-5.9
ZINC62775539_size_20_007,Inactive,-5.9
ZINC62775539_size_20_008,Inactive,-5.8
ZINC62775539_size_20_009,Inactive,-5.8
ZINC62775539_size_20_010,Inactive,-5
ZINC62775539_size_20_011,Inactive,-4.9
ZINC62775655_size_20_001,Inactive,-8.3
ZINC62775655_size_20_002,Inactive,-8
ZINC62775655_size_20_003,Inactive,-7.6
ZINC62775655_size_20_004,Inactive,-6.6
ZINC62775655_size_20_005,Inactive,-6.5
ZINC62775655_size_20_006,Inactive,-6.2
ZINC62775655_size_20_007,Inactive,-5.5
ZINC62775655_size_20_008,Inactive,-5.4
ZINC62776082_size_20_001,Inactive,-6.6
ZINC62776082_size_20_002,Inactive,-6.2
ZINC62776082_size_20_003,Inactive,-5.7
ZINC62776082_size_20_004,Inactive,-4.8
ZINC62776082_size_20_005,Inactive,-4.7
ZINC62776082_size_20_006,Inactive,-4.5
ZINC62776082_size_20_007,Inactive,-4.4
ZINC62776082_size_20_008,Inactive,-4.4
ZINC62776082_size_20_009,Inactive,-4.3
ZINC62776082_size_20_010,Inactive,-3.9
ZINC62776082_size_20_011,Inactive,-3.9
ZINC62776974_size_20_001,Inactive,-6.9
ZINC62776974_size_20_002,Inactive,-6.8
ZINC62776974_size_20_003,Inactive,-6.6
ZINC62776974_size_20_004,Inactive,-5.9
ZINC62776974_size_20_005,Inactive,-5.5
ZINC62776974_size_20_006,Inactive,-4.9
ZINC62776974_size_20_007,Inactive,-4.9
ZINC62776974_size_20_008,Inactive,-4.5
ZINC62776980_size_20_001,Inactive,-6.9
ZINC62776980_size_20_002,Inactive,-6.2
ZINC62776980_size_20_003,Inactive,-6.2
ZINC62776980_size_20_004,Inactive,-6.1
ZINC62776980_size_20_005,Inactive,-5.8
ZINC62776980_size_20_006,Inactive,-5.7
ZINC62776980_size_20_007,Inactive,-4.8
ZINC62776980_size_20_008,Inactive,-4.4
ZINC62776980_size_20_009,Inactive,-4.1
ZINC62777424_size_20_001,Inactive,-7.4
ZINC62777424_size_20_002,Inactive,-6.9
ZINC62777424_size_20_003,Inactive,-6.6
ZINC62777424_size_20_004,Inactive,-6.1
ZINC62777424_size_20_005,Inactive,-5.5
ZINC62777424_size_20_006,Inactive,-5
ZINC62789554_size_20_001,Inactive,-7.4
ZINC62789554_size_20_002,Inactive,-7.1
ZINC62789554_size_20_003,Inactive,-6.8
ZINC62789554_size_20_004,Inactive,-6.1
ZINC62789554_size_20_005,Inactive,-5.9
ZINC62789554_size_20_006,Inactive,-5.8
ZINC62789554_size_20_007,Inactive,-5.6
ZINC62794825_size_20_001,Inactive,-7.6
ZINC62794825_size_20_002,Inactive,-7.3
ZINC62794825_size_20_003,Inactive,-6.8
ZINC62794825_size_20_004,Inactive,-6.8
ZINC62794825_size_20_005,Inactive,-6.4
ZINC62794825_size_20_006,Inactive,-6.2
ZINC62794825_size_20_007,Inactive,-6.1
ZINC62794825_size_20_008,Inactive,-6
ZINC62794825_size_20_009,Inactive,-5.9
ZINC62794825_size_20_010,Inactive,-5.9
ZINC62794825_size_20_011,Inactive,-5.9
ZINC62794825_size_20_012,Inactive,-5.9
ZINC62794825_size_20_013,Inactive,-5.5
ZINC62794825_size_20_014,Inactive,-5.2
ZINC62794825_size_20_015,Inactive,-5.1
ZINC62794825_size_20_016,Inactive,-5
ZINC62797138_size_20_001,Inactive,-8.3
ZINC62797138_size_20_002,Inactive,-8.1
ZINC62797138_size_20_003,Inactive,-8.1
ZINC62797138_size_20_004,Inactive,-7.8
ZINC62797138_size_20_005,Inactive,-7
ZINC62797138_size_20_006,Inactive,-6.9
ZINC62797138_size_20_007,Inactive,-6.7
ZINC62797138_size_20_008,Inactive,-6
ZINC62799281_size_20_001,Inactive,-7.6
ZINC62799281_size_20_002,Inactive,-7.5
ZINC62799281_size_20_003,Inactive,-7.2
ZINC62799281_size_20_004,Inactive,-6.4
ZINC62799281_size_20_005,Inactive,-5.9
ZINC62799281_size_20_006,Inactive,-5.6
ZINC62799281_size_20_007,Inactive,-5.5
ZINC62799281_size_20_008,Inactive,-5.5
ZINC62799281_size_20_009,Inactive,-5.4
ZINC62799281_size_20_010,Inactive,-5.4
ZINC62799281_size_20_011,Inactive,-4.8
ZINC62799281_size_20_012,Inactive,-4.7
ZINC62800236_size_20_001,Inactive,-7.8
ZINC62800236_size_20_002,Inactive,-7.6
ZINC62800236_size_20_003,Inactive,-7.1
ZINC62800236_size_20_004,Inactive,-6.8
ZINC62800236_size_20_005,Inactive,-6.7
ZINC62800236_size_20_006,Inactive,-6.7
ZINC62800236_size_20_007,Inactive,-6.7
ZINC62800236_size_20_008,Inactive,-6.4
ZINC62800236_size_20_009,Inactive,-6.4
ZINC62800313_size_20_001,Inactive,-8
ZINC62800313_size_20_002,Inactive,-6.5
ZINC62800313_size_20_003,Inactive,-6.3
ZINC62800313_size_20_004,Inactive,-6.2
ZINC62800313_size_20_005,Inactive,-6.2
ZINC62800313_size_20_006,Inactive,-6.1
ZINC62800313_size_20_007,Inactive,-5.7
ZINC62800313_size_20_008,Inactive,-5.4
ZINC62804808_size_20_001,Inactive,-6.7
ZINC62804808_size_20_002,Inactive,-6.7
ZINC62804808_size_20_003,Inactive,-6.7
ZINC62804808_size_20_004,Inactive,-6
ZINC62804808_size_20_005,Inactive,-5.8
ZINC62804808_size_20_006,Inactive,-5.6
ZINC62804808_size_20_007,Inactive,-5.5
ZINC62804808_size_20_008,Inactive,-5.2
ZINC62805595_size_20_001,Inactive,-7.8
ZINC62805595_size_20_002,Inactive,-7.4
ZINC62805595_size_20_003,Inactive,-7.4
ZINC62805595_size_20_004,Inactive,-7
ZINC62805595_size_20_005,Inactive,-6.9
ZINC62805595_size_20_006,Inactive,-6.8
ZINC62805595_size_20_007,Inactive,-6.5
ZINC62805595_size_20_008,Inactive,-5.8
ZINC62805595_size_20_009,Inactive,-5.4
ZINC62805595_size_20_010,Inactive,-5.2
ZINC62805595_size_20_011,Inactive,-5.1
ZINC62810776_size_20_001,Inactive,-6.5
ZINC62810776_size_20_002,Inactive,-6.4
ZINC62810776_size_20_003,Inactive,-6.4
ZINC62810776_size_20_004,Inactive,-5.7
ZINC62810776_size_20_005,Inactive,-4.9
ZINC62810776_size_20_006,Inactive,-4.8
ZINC62810776_size_20_007,Inactive,-4.8
ZINC62810776_size_20_008,Inactive,-4.5
ZINC62810776_size_20_009,Inactive,-4
ZINC62811206_size_20_001,Inactive,-7.3
ZINC62811206_size_20_002,Inactive,-7
ZINC62811206_size_20_003,Inactive,-6.9
ZINC62811206_size_20_004,Inactive,-6.6
ZINC62811206_size_20_005,Inactive,-6
ZINC62811206_size_20_006,Inactive,-5.4
ZINC62811206_size_20_007,Inactive,-5.2
ZINC62811206_size_20_008,Inactive,-4.6
ZINC62812341_size_20_001,Inactive,-8
ZINC62812341_size_20_002,Inactive,-7.6
ZINC62812341_size_20_003,Inactive,-7.3
ZINC62812341_size_20_004,Inactive,-7.1
ZINC62812341_size_20_005,Inactive,-6.2
ZINC62812341_size_20_006,Inactive,-5.6
ZINC62825505_size_20_001,Inactive,-7.2
ZINC62825505_size_20_002,Inactive,-7.1
ZINC62825505_size_20_003,Inactive,-7.1
ZINC62825505_size_20_004,Inactive,-6.4
ZINC62825505_size_20_005,Inactive,-6.3
ZINC62825505_size_20_006,Inactive,-6.3
ZINC62825505_size_20_007,Inactive,-6.2
ZINC62825505_size_20_008,Inactive,-6.1
ZINC62825505_size_20_009,Inactive,-5.9
ZINC62825505_size_20_010,Inactive,-5.8
ZINC62825505_size_20_011,Inactive,-5.8
ZINC62825505_size_20_012,Inactive,-5.8
ZINC62825505_size_20_013,Inactive,-5.5
ZINC62825505_size_20_014,Inactive,-4.9
ZINC62826929_size_20_001,Inactive,-7
ZINC62826929_size_20_002,Inactive,-7
ZINC62826929_size_20_003,Inactive,-6.9
ZINC62826929_size_20_004,Inactive,-6.9
ZINC62826929_size_20_005,Inactive,-6.6
ZINC62826929_size_20_006,Inactive,-6.5
ZINC62826929_size_20_007,Inactive,-6.3
ZINC62826929_size_20_008,Inactive,-6.2
ZINC62826929_size_20_009,Inactive,-6.1
ZINC62833665_size_20_001,Inactive,-7.9
ZINC62833665_size_20_002,Inactive,-7.9
ZINC62833665_size_20_003,Inactive,-7.8
ZINC62833665_size_20_004,Inactive,-7.3
ZINC62833665_size_20_005,Inactive,-7.3
ZINC62833665_size_20_006,Inactive,-7.1
ZINC62833665_size_20_007,Inactive,-6.8
ZINC62833665_size_20_008,Inactive,-6.8
ZINC62833665_size_20_009,Inactive,-6.4
ZINC62840017_size_20_001,Inactive,-7.1
ZINC62840017_size_20_002,Inactive,-6.6
ZINC62840017_size_20_003,Inactive,-6.3
ZINC62840017_size_20_004,Inactive,-6.3
ZINC62840017_size_20_005,Inactive,-6.2
ZINC62840017_size_20_006,Inactive,-5.9
ZINC62840017_size_20_007,Inactive,-5.5
ZINC62840017_size_20_008,Inactive,-5.5
ZINC62840017_size_20_009,Inactive,-5.2
ZINC62840017_size_20_010,Inactive,-5.2
ZINC62840017_size_20_011,Inactive,-5.1
ZINC62840261_size_20_001,Inactive,-7.6
ZINC62840261_size_20_002,Inactive,-7.5
ZINC62840261_size_20_003,Inactive,-7.4
ZINC62840261_size_20_004,Inactive,-6.4
ZINC62840261_size_20_005,Inactive,-6.2
ZINC62840261_size_20_006,Inactive,-6
ZINC62840261_size_20_007,Inactive,-5.8
ZINC62840261_size_20_008,Inactive,-5.6
ZINC62840261_size_20_009,Inactive,-5.3
ZINC62840261_size_20_010,Inactive,-4.8
