Pose,Real_Class,Docking_score
ZINC09295639_size_20_004,Inactive,-0.5
ZINC09322265_size_20_001,Inactive,-9.3
ZINC09322265_size_20_002,Inactive,-7.9
ZINC09363599_size_20_001,Inactive,-9
ZINC09363599_size_20_002,Inactive,-7.6
ZINC09390201_size_20_001,Inactive,-8
ZINC09390201_size_20_002,Inactive,-5.8
ZINC09420820_size_20_001,Inactive,-9.3
ZINC09446587_size_20_001,Inactive,-5.8
ZINC09477719_size_20_001,Inactive,-3.8
ZINC09477719_size_20_002,Inactive,-3.7
ZINC09497505_size_20_001,Inactive,-9.7
ZINC09497505_size_20_002,Inactive,-9.5
ZINC09497505_size_20_003,Inactive,-9.1
ZINC09497505_size_20_004,Inactive,-8.9
ZINC09522366_size_20_001,Inactive,-8.6
ZINC09522366_size_20_002,Inactive,-8.3
ZINC09532896_size_20_001,Inactive,-9.6
ZINC09532896_size_20_002,Inactive,-9.2
ZINC09532896_size_20_003,Inactive,-8.7
ZINC09532896_size_20_004,Inactive,-7.8
ZINC09532896_size_20_005,Inactive,-7.2
ZINC09532896_size_20_006,Inactive,-7.1
ZINC09532896_size_20_007,Inactive,-6.6
ZINC09614602_size_20_001,Inactive,-8.9
ZINC09614602_size_20_002,Inactive,-6
ZINC09628984_size_20_001,Inactive,6.4
ZINC09628984_size_20_002,Inactive,7.5
ZINC09642865_size_20_001,Inactive,-8.3
ZINC09642865_size_20_002,Inactive,-7.6
ZINC09642865_size_20_003,Inactive,-6.6
ZINC09642865_size_20_004,Inactive,-6.2
ZINC09642865_size_20_005,Inactive,-5.6
ZINC09642865_size_20_006,Inactive,-5.6
ZINC09719624_size_20_001,Inactive,-6.1
ZINC09719624_size_20_002,Inactive,-5.3
ZINC09719624_size_20_003,Inactive,-5.3
ZINC09719624_size_20_004,Inactive,-5.2
ZINC09719624_size_20_005,Inactive,-5.1
ZINC09724305_size_20_001,Inactive,-5.1
ZINC09724305_size_20_002,Inactive,-3.1
ZINC09743898_size_20_001,Inactive,-9.5
ZINC09743898_size_20_002,Inactive,-9.4
ZINC09816885_size_20_001,Inactive,-5.4
ZINC09816885_size_20_002,Inactive,-5.4
ZINC09816885_size_20_003,Inactive,-4.8
ZINC09816885_size_20_004,Inactive,-3.4
ZINC09816885_size_20_005,Inactive,-2.6
ZINC09989904_size_20_001,Inactive,-1.8
ZINC10006548_size_20_001,Inactive,-4.5
ZINC10119054_size_20_001,Inactive,-9.4
ZINC10119054_size_20_002,Inactive,-9
ZINC10119054_size_20_003,Inactive,-7.4
ZINC10119054_size_20_004,Inactive,-6.9
ZINC10214225_size_20_001,Inactive,-5.2
ZINC10214225_size_20_002,Inactive,-2.8
ZINC10223777_size_20_001,Inactive,-0.9
ZINC10223777_size_20_002,Inactive,1.7
ZINC10227589_size_20_001,Inactive,-7.5
ZINC10227589_size_20_002,Inactive,-7.2
ZINC10227589_size_20_003,Inactive,-6.6
ZINC10227589_size_20_004,Inactive,-6
ZINC10263553_size_20_001,Inactive,-7
ZINC10263553_size_20_002,Inactive,-4.1
ZINC10381589_size_20_001,Inactive,-6.4
ZINC10381589_size_20_002,Inactive,-3.7
ZINC10390626_size_20_001,Inactive,-4.8
ZINC10414856_size_20_001,Inactive,-9.4
ZINC10414856_size_20_002,Inactive,-9.4
ZINC10414856_size_20_003,Inactive,-9.2
ZINC10414856_size_20_004,Inactive,-9.2
ZINC10414856_size_20_005,Inactive,-8.3
ZINC10414856_size_20_006,Inactive,-8.3
ZINC10414856_size_20_007,Inactive,-6.5
ZINC10439999_size_20_001,Inactive,-9.2
ZINC10439999_size_20_002,Inactive,-8.5
ZINC10439999_size_20_003,Inactive,-8.2
ZINC10439999_size_20_004,Inactive,-6.5
ZINC10536038_size_20_001,Inactive,-6
ZINC10536038_size_20_002,Inactive,-5.7
ZINC10536038_size_20_003,Inactive,-5.1
ZINC10536038_size_20_004,Inactive,-3.9
ZINC10547066_size_20_001,Inactive,15.4
ZINC10547066_size_20_002,Inactive,16.3
ZINC10547066_size_20_003,Inactive,16.5
ZINC10618357_size_20_001,Inactive,-0.8
ZINC10618357_size_20_002,Inactive,-0.6
ZINC10618357_size_20_003,Inactive,0.3
ZINC10618357_size_20_004,Inactive,0.6
ZINC10618357_size_20_005,Inactive,1.6
ZINC10618357_size_20_006,Inactive,2
ZINC10652774_size_20_001,Inactive,-5.5
ZINC10652774_size_20_002,Inactive,-3.8
ZINC10773374_size_20_001,Inactive,-2.7
ZINC10773374_size_20_002,Inactive,-2.6
ZINC10773374_size_20_003,Inactive,-2.6
ZINC10776851_size_20_001,Inactive,-4.3
ZINC10786135_size_20_001,Inactive,-6.4
ZINC10798226_size_20_001,Inactive,-9
ZINC10798226_size_20_002,Inactive,-7.2
ZINC10798226_size_20_003,Inactive,-6.6
ZINC10812691_size_20_001,Inactive,4.8
ZINC10812691_size_20_002,Inactive,7
ZINC10812691_size_20_003,Inactive,7.5
ZINC10854190_size_20_001,Inactive,-10
ZINC10854190_size_20_002,Inactive,-9.8
ZINC10854190_size_20_003,Inactive,-9.3
ZINC10854190_size_20_004,Inactive,-9
ZINC10854190_size_20_005,Inactive,-8.6
ZINC10917202_size_20_001,Inactive,-6.3
ZINC10917202_size_20_002,Inactive,-4.3
ZINC10917202_size_20_003,Inactive,-4
ZINC10989489_size_20_001,Inactive,-5.7
ZINC11000999_size_20_001,Inactive,-5.9
ZINC11000999_size_20_002,Inactive,-3.5
ZINC11000999_size_20_003,Inactive,-3.3
ZINC11003891_size_20_001,Inactive,-7
ZINC11003891_size_20_002,Inactive,-4.7
ZINC11053369_size_20_001,Inactive,-6.3
ZINC11100129_size_20_001,Inactive,-5.7
ZINC11100129_size_20_002,Inactive,-5.2
ZINC11100129_size_20_003,Inactive,-4.4
ZINC11100129_size_20_004,Inactive,-3.5
ZINC11100129_size_20_005,Inactive,-2.9
ZINC11126500_size_20_001,Inactive,-8
ZINC11126500_size_20_002,Inactive,-7.8
ZINC11126500_size_20_003,Inactive,-7
ZINC11126500_size_20_004,Inactive,-5.6
ZINC11235428_size_20_001,Inactive,-7.3
ZINC11235428_size_20_002,Inactive,-6.5
ZINC11235428_size_20_003,Inactive,-5.7
ZINC11235428_size_20_004,Inactive,-5.7
ZINC11235428_size_20_005,Inactive,-5.5
ZINC11235428_size_20_006,Inactive,-4.5
ZINC11294293_size_20_001,Inactive,-6.7
ZINC11294293_size_20_002,Inactive,-6.6
ZINC11294293_size_20_003,Inactive,-4.8
ZINC11294293_size_20_004,Inactive,-4.2
ZINC11379559_size_20_001,Inactive,-6.8
ZINC11379559_size_20_002,Inactive,-6.5
ZINC11379559_size_20_003,Inactive,-4.6
ZINC11379559_size_20_004,Inactive,-4.3
ZINC11386265_size_20_001,Inactive,-6.9
ZINC11386265_size_20_002,Inactive,-6.7
ZINC11386265_size_20_003,Inactive,-6.1
ZINC11527556_size_20_001,Inactive,-8.1
ZINC11527556_size_20_002,Inactive,-8.1
ZINC11527556_size_20_003,Inactive,-7.6
ZINC11527556_size_20_004,Inactive,-7.4
ZINC11527556_size_20_005,Inactive,-7.3
ZINC11527556_size_20_006,Inactive,-6.5
ZINC11527556_size_20_007,Inactive,-6.1
ZINC11567863_size_20_001,Inactive,-8.7
ZINC11567863_size_20_002,Inactive,-8.4
ZINC11567863_size_20_003,Inactive,-8.3
ZINC11567863_size_20_004,Inactive,-7.9
ZINC11567863_size_20_005,Inactive,-7.3
ZINC11634882_size_20_001,Inactive,17.3
ZINC11663669_size_20_001,Inactive,-8.7
ZINC11712070_size_20_001,Inactive,-5.5
ZINC11712070_size_20_002,Inactive,-4.4
ZINC11768661_size_20_001,Inactive,-4.3
ZINC11768661_size_20_002,Inactive,-2.4
ZINC11791939_size_20_001,Inactive,-7.9
ZINC11791939_size_20_002,Inactive,-6.6
ZINC11791939_size_20_003,Inactive,-6.4
ZINC11791939_size_20_004,Inactive,-6.4
ZINC11879392_size_20_001,Inactive,-8.6
ZINC11879392_size_20_002,Inactive,-8.4
ZINC11879392_size_20_003,Inactive,-5.8
ZINC11935701_size_20_001,Inactive,-2.9
ZINC11935701_size_20_002,Inactive,-1.7
ZINC11935701_size_20_003,Inactive,-0.7
ZINC11983132_size_20_001,Inactive,-3.3
ZINC11983132_size_20_002,Inactive,-1
ZINC11985434_size_20_001,Inactive,-8.7
ZINC11985434_size_20_002,Inactive,-8.3
ZINC11985434_size_20_003,Inactive,-7.9
ZINC11985434_size_20_004,Inactive,-7.1
ZINC12046244_size_20_001,Inactive,-8.7
ZINC12046244_size_20_002,Inactive,-8.7
ZINC12046244_size_20_003,Inactive,-8
ZINC12046244_size_20_004,Inactive,-7
ZINC12046244_size_20_005,Inactive,-6.4
ZINC12084173_size_20_001,Inactive,-7.6
ZINC12084173_size_20_002,Inactive,-7
ZINC12084173_size_20_003,Inactive,-6.9
ZINC12084173_size_20_004,Inactive,-5.3
ZINC12084173_size_20_005,Inactive,-5.2
ZINC12104469_size_20_001,Inactive,-8
ZINC12104469_size_20_002,Inactive,-7.7
ZINC12104469_size_20_003,Inactive,-7.2
ZINC12104814_size_20_001,Inactive,-7.3
ZINC12104814_size_20_002,Inactive,-7.1
ZINC12104814_size_20_003,Inactive,-7
ZINC12104814_size_20_004,Inactive,-4.6
ZINC12152131_size_20_001,Inactive,-7.6
ZINC12152131_size_20_002,Inactive,-7.6
ZINC12193153_size_20_001,Inactive,2.4
ZINC12193153_size_20_002,Inactive,4.8
ZINC12205313_size_20_001,Inactive,-4.9
ZINC12231379_size_20_001,Inactive,-5.2
ZINC12231379_size_20_002,Inactive,-4.4
ZINC12231379_size_20_003,Inactive,-4.3
ZINC12231379_size_20_004,Inactive,-2.6
ZINC12252505_size_20_001,Inactive,-7.6
ZINC12252505_size_20_002,Inactive,-7.2
ZINC12252505_size_20_003,Inactive,-7.1
ZINC12252505_size_20_004,Inactive,-6.7
ZINC12252505_size_20_005,Inactive,-6.1
ZINC12252505_size_20_006,Inactive,-5.7
ZINC12252505_size_20_007,Inactive,-5.3
ZINC12255352_size_20_001,Inactive,0.9
ZINC12297852_size_20_001,Inactive,-4
ZINC12300306_size_20_001,Inactive,-5.8
ZINC12300306_size_20_002,Inactive,-5.7
ZINC12302753_size_20_001,Inactive,-7.6
ZINC12302753_size_20_002,Inactive,-7
ZINC12308945_size_20_001,Inactive,2.3
ZINC12308945_size_20_002,Inactive,3
ZINC12308945_size_20_003,Inactive,3.6
ZINC12311614_size_20_001,Inactive,1.8
ZINC12312983_size_20_001,Inactive,-8.5
ZINC12312983_size_20_002,Inactive,-7.3
ZINC12312983_size_20_003,Inactive,-6.9
ZINC12317506_size_20_001,Inactive,-2.2
ZINC12318111_size_20_001,Inactive,-9.8
ZINC12318111_size_20_002,Inactive,-7.3
ZINC12318192_size_20_001,Inactive,-9.6
ZINC12342074_size_20_001,Inactive,-8.6
ZINC12342074_size_20_002,Inactive,-8.3
ZINC12342074_size_20_003,Inactive,-8
ZINC12342074_size_20_004,Inactive,-7.6
ZINC12342074_size_20_005,Inactive,-7.5
ZINC12342074_size_20_006,Inactive,-7.1
ZINC12342074_size_20_007,Inactive,-7.1
ZINC12342074_size_20_008,Inactive,-6.5
ZINC12342074_size_20_009,Inactive,-6.3
ZINC12367152_size_20_001,Inactive,-3.5
ZINC12391386_size_20_001,Inactive,-7.3
ZINC12391386_size_20_002,Inactive,-4.3
ZINC12404836_size_20_001,Inactive,-8.5
ZINC12404836_size_20_002,Inactive,-8
ZINC12404836_size_20_003,Inactive,-7.7
ZINC12404836_size_20_004,Inactive,-7.5
ZINC12404836_size_20_005,Inactive,-7.2
ZINC12404836_size_20_006,Inactive,-6.6
ZINC12405443_size_20_001,Inactive,-9.6
ZINC12405443_size_20_002,Inactive,-7.7
ZINC12446776_size_20_001,Inactive,-8.2
ZINC12446776_size_20_002,Inactive,-7.7
ZINC12446776_size_20_003,Inactive,-7.6
ZINC12446776_size_20_004,Inactive,-7.4
ZINC12446776_size_20_005,Inactive,-6.8
ZINC12446776_size_20_006,Inactive,-6.1
ZINC12471684_size_20_001,Inactive,-5.5
ZINC12471684_size_20_002,Inactive,-3.4
ZINC12471684_size_20_003,Inactive,-2.8
ZINC12506785_size_20_001,Inactive,-8.1
ZINC12506785_size_20_002,Inactive,-7.2
ZINC12506785_size_20_003,Inactive,-7.2
ZINC12506785_size_20_004,Inactive,-7
ZINC12506785_size_20_005,Inactive,-6.7
ZINC12506785_size_20_006,Inactive,-6.4
ZINC12531362_size_20_001,Inactive,-5
ZINC12531362_size_20_002,Inactive,-4.1
ZINC12531362_size_20_003,Inactive,-4
ZINC12531362_size_20_004,Inactive,-4
ZINC12541609_size_20_001,Inactive,-7.9
ZINC12541609_size_20_002,Inactive,-7.9
ZINC12541609_size_20_003,Inactive,-7.3
ZINC12541609_size_20_004,Inactive,-7.2
ZINC12541609_size_20_005,Inactive,-6.3
ZINC12571688_size_20_001,Inactive,-5.9
ZINC12579152_size_20_001,Inactive,-8.4
ZINC12579152_size_20_002,Inactive,-7.6
ZINC12579152_size_20_003,Inactive,-5.9
ZINC12579152_size_20_004,Inactive,-5.8
ZINC12579152_size_20_005,Inactive,-5.5
ZINC12583523_size_20_001,Inactive,-6.9
ZINC12583523_size_20_002,Inactive,-5.9
ZINC12585088_size_20_001,Inactive,-3.1
ZINC12600713_size_20_001,Inactive,10.9
ZINC12619057_size_20_001,Inactive,6
ZINC12624971_size_20_001,Inactive,-5
ZINC12624971_size_20_002,Inactive,-3.5
ZINC12630178_size_20_001,Inactive,-7.3
ZINC12640693_size_20_001,Inactive,-3.9
ZINC12640693_size_20_002,Inactive,-3.6
ZINC12640693_size_20_003,Inactive,-2.8
ZINC12640693_size_20_004,Inactive,-2.5
ZINC12640693_size_20_005,Inactive,-2.3
ZINC12643236_size_20_001,Inactive,-8.2
ZINC12643236_size_20_002,Inactive,-6.6
ZINC12643236_size_20_003,Inactive,-6.5
ZINC12643236_size_20_004,Inactive,-5.4
ZINC12643236_size_20_005,Inactive,-5.3
ZINC12653687_size_20_001,Inactive,-8.9
ZINC12653687_size_20_002,Inactive,-8.8
ZINC12653687_size_20_003,Inactive,-7.9
ZINC12653687_size_20_004,Inactive,-7.8
ZINC12653687_size_20_005,Inactive,-6.9
ZINC12653687_size_20_006,Inactive,-6.6
ZINC12676112_size_20_001,Inactive,-3
ZINC12676112_size_20_002,Inactive,-1.7
ZINC12676112_size_20_003,Inactive,-1.1
ZINC12722504_size_20_001,Inactive,0.3
ZINC12722504_size_20_002,Inactive,1.6
ZINC12746236_size_20_001,Inactive,-5.8
ZINC12746236_size_20_002,Inactive,-5.8
ZINC12746236_size_20_003,Inactive,-5.6
ZINC12746236_size_20_004,Inactive,-4.3
ZINC12746236_size_20_005,Inactive,-4
ZINC12778056_size_20_001,Inactive,-7.1
ZINC12778056_size_20_002,Inactive,-6.2
ZINC12778056_size_20_003,Inactive,-5.8
ZINC12786259_size_20_001,Inactive,-2.3
ZINC12786259_size_20_002,Inactive,-1.3
ZINC12794672_size_20_001,Inactive,-8.5
ZINC12812577_size_20_001,Inactive,-9
ZINC12812577_size_20_002,Inactive,-8.7
ZINC12812577_size_20_003,Inactive,-7
ZINC12812577_size_20_004,Inactive,-6.7
ZINC12822035_size_20_001,Inactive,-9.9
ZINC12822035_size_20_002,Inactive,-7.8
ZINC12824891_size_20_001,Inactive,-8.6
ZINC12824891_size_20_002,Inactive,-7.4
ZINC12835662_size_20_001,Inactive,-5.2
ZINC12885369_size_20_001,Inactive,-8.6
ZINC12885369_size_20_002,Inactive,-8.3
ZINC12885369_size_20_003,Inactive,-6.8
ZINC12885369_size_20_004,Inactive,-6.1
ZINC12885369_size_20_005,Inactive,-5.8
ZINC12897954_size_20_001,Inactive,-8.7
ZINC12914052_size_20_001,Inactive,-5.9
ZINC12914052_size_20_002,Inactive,-5.4
ZINC12914052_size_20_003,Inactive,-4.8
ZINC12914052_size_20_004,Inactive,-4.5
ZINC12917697_size_20_001,Inactive,-4.3
ZINC12917697_size_20_002,Inactive,-1.4
ZINC12955285_size_20_001,Inactive,1.4
ZINC12955285_size_20_002,Inactive,3.9
ZINC12956602_size_20_001,Inactive,7.1
ZINC12956602_size_20_002,Inactive,9.2
ZINC12983994_size_20_001,Inactive,-9.2
ZINC12983994_size_20_002,Inactive,-9.1
ZINC12983994_size_20_003,Inactive,-8.2
ZINC12983994_size_20_004,Inactive,-7.3
ZINC12993639_size_20_001,Inactive,-3.2
ZINC12993639_size_20_002,Inactive,-2.7
ZINC13005147_size_20_001,Inactive,-7.9
ZINC13005147_size_20_002,Inactive,-6.6
ZINC13005147_size_20_003,Inactive,-5.9
ZINC13005147_size_20_004,Inactive,-5.8
ZINC13109168_size_20_001,Inactive,-9
ZINC13109168_size_20_002,Inactive,-8.9
ZINC13109168_size_20_003,Inactive,-8.1
ZINC13109168_size_20_004,Inactive,-7.6
ZINC13109168_size_20_005,Inactive,-6.6
ZINC13122217_size_20_001,Inactive,-8.8
ZINC13122217_size_20_002,Inactive,-8.1
ZINC13123399_size_20_001,Inactive,-8
ZINC13123399_size_20_002,Inactive,-6.5
ZINC13130179_size_20_001,Inactive,-9.2
ZINC13130179_size_20_002,Inactive,-8.8
ZINC13130179_size_20_003,Inactive,-7.8
ZINC13133217_size_20_001,Inactive,-8.2
ZINC13133217_size_20_002,Inactive,-7.6
ZINC13133217_size_20_003,Inactive,-7.4
ZINC13133217_size_20_004,Inactive,-6.3
ZINC13133217_size_20_005,Inactive,-5.9
ZINC13365976_size_20_001,Inactive,-8.5
ZINC13365976_size_20_002,Inactive,-7.9
ZINC13365976_size_20_003,Inactive,-6.4
ZINC13407129_size_20_001,Inactive,-4.8
ZINC13407859_size_20_001,Inactive,-7.3
ZINC13407859_size_20_002,Inactive,-6.8
ZINC13407859_size_20_003,Inactive,-6.7
ZINC13407859_size_20_004,Inactive,-5.9
ZINC13489574_size_20_001,Inactive,-6
ZINC13489574_size_20_002,Inactive,-5.8
ZINC13489574_size_20_003,Inactive,-5.6
ZINC13490196_size_20_001,Inactive,-1
ZINC13490196_size_20_002,Inactive,0.6
ZINC13499743_size_20_001,Inactive,-4.9
ZINC13499743_size_20_002,Inactive,-4.4
ZINC13499743_size_20_003,Inactive,-3.3
ZINC13540971_size_20_001,Inactive,9
ZINC13540971_size_20_002,Inactive,10.1
ZINC13564247_size_20_001,Inactive,-5.6
ZINC13564247_size_20_002,Inactive,-5
ZINC13566513_size_20_001,Inactive,-9
ZINC13577572_size_20_001,Inactive,-7.5
ZINC13577572_size_20_002,Inactive,-7.4
ZINC13577572_size_20_003,Inactive,-4.8
ZINC13643691_size_20_001,Inactive,7.9
ZINC13643691_size_20_002,Inactive,9.1
ZINC13658388_size_20_001,Inactive,-5.9
ZINC13658388_size_20_002,Inactive,-4.8
ZINC13658388_size_20_003,Inactive,-3.6
ZINC13665883_size_20_001,Inactive,6.2
ZINC13683903_size_20_001,Inactive,-4.3
ZINC13765708_size_20_001,Inactive,4.6
ZINC13765708_size_20_002,Inactive,6.1
ZINC13765708_size_20_003,Inactive,6.9
ZINC13801705_size_20_001,Inactive,-6.7
ZINC13839449_size_20_001,Inactive,-4.8
ZINC13839449_size_20_002,Inactive,-4.6
ZINC13839449_size_20_003,Inactive,-4.5
ZINC13920186_size_20_001,Inactive,-7.5
ZINC13920186_size_20_002,Inactive,-5.7
ZINC13920213_size_20_001,Inactive,-9
ZINC13920213_size_20_002,Inactive,-7.2
ZINC13960571_size_20_001,Inactive,14.4
ZINC13960571_size_20_002,Inactive,16.5
ZINC14001523_size_20_001,Inactive,-4.5
ZINC14001523_size_20_002,Inactive,-1.8
ZINC14018970_size_20_001,Inactive,-8.9
ZINC14018970_size_20_002,Inactive,-7.6
ZINC14103075_size_20_001,Inactive,-9.3
ZINC14103075_size_20_002,Inactive,-9.1
ZINC14103075_size_20_003,Inactive,-8.2
ZINC14103075_size_20_004,Inactive,-7.5
ZINC14103075_size_20_005,Inactive,-7.2
ZINC14103075_size_20_006,Inactive,-7
ZINC14132625_size_20_001,Inactive,-1.2
ZINC14178299_size_20_001,Inactive,-3.5
ZINC14178299_size_20_002,Inactive,-3.1
ZINC14183121_size_20_001,Inactive,-8.4
ZINC14183121_size_20_002,Inactive,-7.9
ZINC14183121_size_20_003,Inactive,-7.4
ZINC14183121_size_20_004,Inactive,-6.1
ZINC14187014_size_20_001,Inactive,9.6
ZINC14187014_size_20_002,Inactive,11.8
ZINC14205430_size_20_001,Inactive,-8.5
ZINC14205430_size_20_002,Inactive,-8.5
ZINC14205430_size_20_003,Inactive,-7.7
ZINC14212016_size_20_001,Inactive,-9.8
ZINC14212016_size_20_002,Inactive,-7.6
ZINC14212016_size_20_003,Inactive,-6.8
ZINC14232695_size_20_001,Inactive,-9.4
ZINC14232695_size_20_002,Inactive,-8.3
ZINC14232695_size_20_003,Inactive,-8.2
ZINC14239428_size_20_001,Inactive,-9.2
ZINC14239428_size_20_002,Inactive,-8.4
ZINC14239428_size_20_003,Inactive,-8.1
ZINC14239428_size_20_004,Inactive,-7.8
ZINC14239428_size_20_005,Inactive,-6.5
ZINC14239428_size_20_006,Inactive,-6.3
ZINC14267087_size_20_001,Inactive,-9.1
ZINC14267087_size_20_002,Inactive,-9.1
ZINC14267087_size_20_003,Inactive,-7.9
ZINC14267087_size_20_004,Inactive,-7.5
ZINC14267087_size_20_005,Inactive,-7.1
ZINC14267087_size_20_006,Inactive,-6.7
ZINC14301169_size_20_001,Inactive,2
ZINC14301169_size_20_002,Inactive,2.5
ZINC14321046_size_20_001,Inactive,-3.2
ZINC14334506_size_20_001,Inactive,-7.6
ZINC14334506_size_20_002,Inactive,-7.4
ZINC14334506_size_20_003,Inactive,-6.5
ZINC14357455_size_20_001,Inactive,-2.9
ZINC14357455_size_20_002,Inactive,-2.7
ZINC14357455_size_20_003,Inactive,-1.7
ZINC14408492_size_20_001,Inactive,26.1
ZINC14408492_size_20_002,Inactive,26.2
ZINC14408492_size_20_003,Inactive,26.4
ZINC14408492_size_20_004,Inactive,26.6
ZINC14408492_size_20_005,Inactive,26.9
ZINC14420711_size_20_001,Inactive,-6.2
ZINC14446398_size_20_001,Inactive,-9.9
ZINC14446398_size_20_002,Inactive,-9.8
ZINC14446398_size_20_003,Inactive,-8.4
ZINC14446398_size_20_004,Inactive,-7.2
ZINC14446398_size_20_005,Inactive,-7.1
ZINC14482670_size_20_001,Inactive,-9.3
ZINC14482670_size_20_002,Inactive,-7.2
ZINC14531354_size_20_001,Inactive,-2.4
ZINC14531354_size_20_002,Inactive,0.2
ZINC14541074_size_20_001,Inactive,-2.7
ZINC14541074_size_20_002,Inactive,-2.7
ZINC14541074_size_20_003,Inactive,-0.9
ZINC14541074_size_20_004,Inactive,-0.9
ZINC14541903_size_20_001,Inactive,2.9
ZINC14541903_size_20_002,Inactive,4.4
ZINC14542120_size_20_001,Inactive,-5
ZINC14542120_size_20_002,Inactive,-5
ZINC14543984_size_20_001,Inactive,-3.6
ZINC14543984_size_20_002,Inactive,-3
ZINC14543984_size_20_003,Inactive,-2.3
ZINC14543984_size_20_004,Inactive,-1.7
ZINC14543984_size_20_005,Inactive,-0.8
ZINC14607809_size_20_001,Inactive,-8
ZINC14607809_size_20_002,Inactive,-7.7
ZINC14607809_size_20_003,Inactive,-6
ZINC14607809_size_20_004,Inactive,-5.9
ZINC14607809_size_20_005,Inactive,-5.4
ZINC14696289_size_20_001,Inactive,-8
ZINC14696289_size_20_002,Inactive,-5.7
ZINC14696289_size_20_003,Inactive,-5.5
ZINC14729033_size_20_001,Inactive,12.9
ZINC14729033_size_20_002,Inactive,13
ZINC14861582_size_20_001,Inactive,-6.4
ZINC14861582_size_20_002,Inactive,-5.7
ZINC14945837_size_20_001,Inactive,-8.5
ZINC14945837_size_20_002,Inactive,-6.6
ZINC14958031_size_20_001,Inactive,-8.5
ZINC14958031_size_20_002,Inactive,-7.8
ZINC14958031_size_20_003,Inactive,-7.7
ZINC14958031_size_20_004,Inactive,-6.4
ZINC14968229_size_20_001,Inactive,-8.5
ZINC14968229_size_20_002,Inactive,-8.3
ZINC14972742_size_20_001,Inactive,-9.4
ZINC14972742_size_20_002,Inactive,-8.1
ZINC14985730_size_20_001,Inactive,-9.5
ZINC14985730_size_20_002,Inactive,-6.6
ZINC14985940_size_20_001,Inactive,-6.8
ZINC14985940_size_20_002,Inactive,-6.4
ZINC14985940_size_20_003,Inactive,-5.8
ZINC14985940_size_20_004,Inactive,-5.4
ZINC14985940_size_20_005,Inactive,-4.6
ZINC14985940_size_20_006,Inactive,-4.5
ZINC14987762_size_20_001,Inactive,-8.7
ZINC14987762_size_20_002,Inactive,-8.2
ZINC14987762_size_20_003,Inactive,-5.9
ZINC15015623_size_20_001,Inactive,-8.9
ZINC15015623_size_20_002,Inactive,-8.6
ZINC15015623_size_20_003,Inactive,-7.4
ZINC15035226_size_20_001,Inactive,-7.2
ZINC15035226_size_20_002,Inactive,-5.8
ZINC15035226_size_20_003,Inactive,-5.5
ZINC15064226_size_20_001,Inactive,-9.5
ZINC15064226_size_20_002,Inactive,-8.7
ZINC15064226_size_20_003,Inactive,-7.9
ZINC15064226_size_20_004,Inactive,-6.9
ZINC15160851_size_20_001,Inactive,-8.5
ZINC15160851_size_20_002,Inactive,-8
ZINC15160851_size_20_003,Inactive,-7.2
ZINC15160851_size_20_004,Inactive,-6.7
ZINC15223463_size_20_001,Inactive,-8.1
ZINC15223463_size_20_002,Inactive,-6
ZINC15254392_size_20_001,Inactive,-8.1
ZINC15254392_size_20_002,Inactive,-7.8
ZINC15254392_size_20_003,Inactive,-7.6
ZINC15254392_size_20_004,Inactive,-7.5
ZINC15254392_size_20_005,Inactive,-7.5
ZINC15254392_size_20_006,Inactive,-7
ZINC15254392_size_20_007,Inactive,-5.9
ZINC15254392_size_20_008,Inactive,-5.7
ZINC15254392_size_20_009,Inactive,-5.5
ZINC15276755_size_20_001,Inactive,-9.8
ZINC15276755_size_20_002,Inactive,-9.7
ZINC15276755_size_20_003,Inactive,-8.4
ZINC15276755_size_20_004,Inactive,-8.3
ZINC15276755_size_20_005,Inactive,-7.8
ZINC15276755_size_20_006,Inactive,-7.4
ZINC15277086_size_20_001,Inactive,-4.6
ZINC15277086_size_20_002,Inactive,-4.6
ZINC15286747_size_20_001,Inactive,-3.6
ZINC15286747_size_20_002,Inactive,-2.6
ZINC15286747_size_20_003,Inactive,-2.2
ZINC15286762_size_20_001,Inactive,-6.8
ZINC15286762_size_20_002,Inactive,-4.4
ZINC15286762_size_20_003,Inactive,-3.9
ZINC15319175_size_20_001,Inactive,-1.9
ZINC15319175_size_20_002,Inactive,0.6
ZINC15319175_size_20_003,Inactive,0.9
ZINC15338959_size_20_001,Inactive,-7.6
ZINC15347979_size_20_001,Inactive,14.6
ZINC15347979_size_20_002,Inactive,15
ZINC15347979_size_20_003,Inactive,15.9
ZINC15376204_size_20_001,Inactive,-9.4
ZINC15376204_size_20_002,Inactive,-9.3
ZINC15376204_size_20_003,Inactive,-8.7
ZINC15376204_size_20_004,Inactive,-7.6
ZINC15414652_size_20_001,Inactive,-3.6
ZINC15414652_size_20_002,Inactive,-1.5
ZINC15414652_size_20_003,Inactive,-1.1
ZINC15414652_size_20_004,Inactive,-1
ZINC15443992_size_20_001,Inactive,-7.2
ZINC15443992_size_20_002,Inactive,-6.6
ZINC15443992_size_20_003,Inactive,-6.5
ZINC15443992_size_20_004,Inactive,-6.2
ZINC15443992_size_20_005,Inactive,-5.9
ZINC15443992_size_20_006,Inactive,-5.7
ZINC15443992_size_20_007,Inactive,-5.4
ZINC15511736_size_20_001,Inactive,1.8
ZINC15511736_size_20_002,Inactive,2.4
ZINC15513352_size_20_001,Inactive,-7.8
ZINC15513352_size_20_002,Inactive,-5.9
