Pose,Real_Class,Docking_score
ZINC25567293_size_20_001,Inactive,-8.7
ZINC25567293_size_20_002,Inactive,-7.8
ZINC25567293_size_20_003,Inactive,-7
ZINC25567293_size_20_004,Inactive,-6.7
ZINC25567293_size_20_005,Inactive,-6.2
ZINC25567316_size_20_001,Inactive,-8.5
ZINC25567316_size_20_002,Inactive,-8.2
ZINC25567316_size_20_003,Inactive,-7.8
ZINC25567316_size_20_004,Inactive,-7.5
ZINC25567316_size_20_005,Inactive,-7.3
ZINC25567316_size_20_006,Inactive,-6.4
ZINC25567316_size_20_007,Inactive,-6.2
ZINC25567316_size_20_008,Inactive,-5.6
ZINC25567316_size_20_009,Inactive,-5.6
ZINC25567316_size_20_010,Inactive,-5.6
ZINC25600428_size_20_001,Inactive,-7.2
ZINC25600428_size_20_002,Inactive,-6.1
ZINC25600428_size_20_003,Inactive,-5.7
ZINC25600428_size_20_004,Inactive,-4.7
ZINC25600428_size_20_005,Inactive,-4.5
ZINC25600428_size_20_006,Inactive,-4.4
ZINC25612120_size_20_001,Inactive,-8.3
ZINC25612120_size_20_002,Inactive,-7.3
ZINC25612120_size_20_003,Inactive,-7.2
ZINC25612120_size_20_004,Inactive,-6.1
ZINC25758830_size_20_001,Inactive,-7.3
ZINC25758830_size_20_002,Inactive,-7.1
ZINC25758830_size_20_003,Inactive,-6.7
ZINC25758830_size_20_004,Inactive,-6.2
ZINC25758830_size_20_005,Inactive,-5.9
ZINC25758830_size_20_006,Inactive,-5.8
ZINC25758830_size_20_007,Inactive,-5.6
ZINC25758830_size_20_008,Inactive,-5.3
ZINC25777080_size_20_001,Inactive,-9.5
ZINC25777080_size_20_002,Inactive,-7.8
ZINC25777080_size_20_003,Inactive,-7.7
ZINC25777080_size_20_004,Inactive,-7.6
ZINC25777080_size_20_005,Inactive,-7
ZINC25777080_size_20_006,Inactive,-6.9
ZINC25916519_size_20_001,Inactive,-9.6
ZINC25916519_size_20_002,Inactive,-9.4
ZINC25916519_size_20_003,Inactive,-9.1
ZINC25916519_size_20_004,Inactive,-8.5
ZINC25916519_size_20_005,Inactive,-8.2
ZINC25916519_size_20_006,Inactive,-7.4
ZINC25916519_size_20_007,Inactive,-7.2
ZINC25925121_size_20_001,Inactive,-9.8
ZINC25925121_size_20_002,Inactive,-9.4
ZINC25925121_size_20_003,Inactive,-8.7
ZINC25925121_size_20_004,Inactive,-8.5
ZINC25925121_size_20_005,Inactive,-8.3
ZINC25925121_size_20_006,Inactive,-8.3
ZINC25925121_size_20_007,Inactive,-8.3
ZINC25925121_size_20_008,Inactive,-7.8
ZINC25925121_size_20_009,Inactive,-7.7
ZINC25936511_size_20_001,Inactive,-9.5
ZINC25936511_size_20_002,Inactive,-8.8
ZINC25936511_size_20_003,Inactive,-8.3
ZINC25936511_size_20_004,Inactive,-7.9
ZINC25936511_size_20_005,Inactive,-7.6
ZINC25936511_size_20_006,Inactive,-7.2
ZINC25964382_size_20_001,Inactive,-8.2
ZINC25964382_size_20_002,Inactive,-8.1
ZINC25964382_size_20_003,Inactive,-7.2
ZINC25964382_size_20_004,Inactive,-6.3
ZINC25964382_size_20_005,Inactive,-5.7
ZINC26093605_size_20_001,Inactive,-7.4
ZINC26093605_size_20_002,Inactive,-6.8
ZINC26093605_size_20_003,Inactive,-5.8
ZINC26093605_size_20_004,Inactive,-5.6
ZINC26093605_size_20_005,Inactive,-4.9
ZINC26094192_size_20_001,Inactive,-8.3
ZINC26094192_size_20_002,Inactive,-7.6
ZINC26094192_size_20_003,Inactive,-7.2
ZINC26094192_size_20_004,Inactive,-7.2
ZINC26094192_size_20_005,Inactive,-6.5
ZINC26094192_size_20_006,Inactive,-6.5
ZINC26094192_size_20_007,Inactive,-6.3
ZINC26094192_size_20_008,Inactive,-5.8
ZINC26094192_size_20_009,Inactive,-5.3
ZINC26165040_size_20_001,Inactive,-9.1
ZINC26165040_size_20_002,Inactive,-8.3
ZINC26165040_size_20_003,Inactive,-7.6
ZINC26165040_size_20_004,Inactive,-7.4
ZINC26165040_size_20_005,Inactive,-7.3
ZINC26165040_size_20_006,Inactive,-6.6
ZINC26165040_size_20_007,Inactive,-6.5
ZINC26169689_size_20_001,Inactive,-9.1
ZINC26169689_size_20_002,Inactive,-8.9
ZINC26169689_size_20_003,Inactive,-8.8
ZINC26169689_size_20_004,Inactive,-7.8
ZINC26169689_size_20_005,Inactive,-7.8
ZINC26169689_size_20_006,Inactive,-7.6
ZINC26169689_size_20_007,Inactive,-7.3
ZINC26169689_size_20_008,Inactive,-7.3
ZINC26169689_size_20_009,Inactive,-7.1
ZINC26169689_size_20_010,Inactive,-6.9
ZINC26169689_size_20_011,Inactive,-6.8
ZINC26169689_size_20_012,Inactive,-6.7
ZINC26169689_size_20_013,Inactive,-6.6
ZINC26169689_size_20_014,Inactive,-6.5
ZINC26171358_size_20_001,Inactive,-9
ZINC26171358_size_20_002,Inactive,-8.7
ZINC26171358_size_20_003,Inactive,-8.1
ZINC26171358_size_20_004,Inactive,-8
ZINC26171358_size_20_005,Inactive,-7.5
ZINC26171358_size_20_006,Inactive,-7.2
ZINC26171358_size_20_007,Inactive,-7
ZINC26171358_size_20_008,Inactive,-6.7
ZINC26171358_size_20_009,Inactive,-6.1
ZINC26171358_size_20_010,Inactive,-6.1
ZINC26171358_size_20_011,Inactive,-6.1
ZINC26273654_size_20_001,Inactive,-7.2
ZINC26273654_size_20_002,Inactive,-6.8
ZINC26273654_size_20_003,Inactive,-6.4
ZINC26273654_size_20_004,Inactive,-6.3
ZINC26273654_size_20_005,Inactive,-5.8
ZINC26273654_size_20_006,Inactive,-5.7
ZINC26273654_size_20_007,Inactive,-5.6
ZINC26273654_size_20_008,Inactive,-4.8
ZINC26273654_size_20_009,Inactive,-4.6
ZINC26285672_size_20_001,Inactive,-7.8
ZINC26285672_size_20_002,Inactive,-7.6
ZINC26285672_size_20_003,Inactive,-7.6
ZINC26285672_size_20_004,Inactive,-7.5
ZINC26285672_size_20_005,Inactive,-7.4
ZINC26285672_size_20_006,Inactive,-6.9
ZINC26285672_size_20_007,Inactive,-6.6
ZINC26285672_size_20_008,Inactive,-5.4
ZINC26304242_size_20_001,Inactive,-7.7
ZINC26304242_size_20_002,Inactive,-7.6
ZINC26304242_size_20_003,Inactive,-7.4
ZINC26304242_size_20_004,Inactive,-7.2
ZINC26304242_size_20_005,Inactive,-5.7
ZINC26304242_size_20_006,Inactive,-5.7
ZINC26304242_size_20_007,Inactive,-5.6
ZINC26304242_size_20_008,Inactive,-5.5
ZINC26305043_size_20_001,Inactive,-9.3
ZINC26305043_size_20_002,Inactive,-9
ZINC26305043_size_20_003,Inactive,-8.9
ZINC26305043_size_20_004,Inactive,-8.2
ZINC26305043_size_20_005,Inactive,-7.9
ZINC26305043_size_20_006,Inactive,-7.8
ZINC26305043_size_20_007,Inactive,-7.7
ZINC26305043_size_20_008,Inactive,-7.4
ZINC26313843_size_20_001,Inactive,-8.1
ZINC26313843_size_20_002,Inactive,-7.8
ZINC26313843_size_20_003,Inactive,-7.5
ZINC26313843_size_20_004,Inactive,-7.2
ZINC26313843_size_20_005,Inactive,-6.8
ZINC26313843_size_20_006,Inactive,-6.7
ZINC26313843_size_20_007,Inactive,-6.4
ZINC26313843_size_20_008,Inactive,-6
ZINC26313843_size_20_009,Inactive,-5.1
ZINC26396858_size_20_001,Inactive,-8.2
ZINC26396858_size_20_002,Inactive,-8.1
ZINC26396858_size_20_003,Inactive,-7.6
ZINC26396858_size_20_004,Inactive,-7.4
ZINC26396858_size_20_005,Inactive,-7.2
ZINC26396858_size_20_006,Inactive,-7
ZINC26396858_size_20_007,Inactive,-6.7
ZINC26421132_size_20_001,Inactive,-7.2
ZINC26421132_size_20_002,Inactive,-6.4
ZINC26421132_size_20_003,Inactive,-6.1
ZINC26421132_size_20_004,Inactive,-5.9
ZINC26421132_size_20_005,Inactive,-5.6
ZINC26421132_size_20_006,Inactive,-5
ZINC26421132_size_20_007,Inactive,-4.8
ZINC26421132_size_20_008,Inactive,-4.8
ZINC26421132_size_20_009,Inactive,-4.6
ZINC26443399_size_20_001,Inactive,-6.9
ZINC26443399_size_20_002,Inactive,-6.8
ZINC26443399_size_20_003,Inactive,-6.8
ZINC26443399_size_20_004,Inactive,-6.3
ZINC26443399_size_20_005,Inactive,-6.1
ZINC26443399_size_20_006,Inactive,-5.6
ZINC26443399_size_20_007,Inactive,-5.5
ZINC26443399_size_20_008,Inactive,-5.1
ZINC26443399_size_20_009,Inactive,-5
ZINC26443399_size_20_010,Inactive,-4.8
ZINC26458615_size_20_001,Inactive,-9.5
ZINC26458615_size_20_002,Inactive,-8.8
ZINC26458615_size_20_003,Inactive,-8.6
ZINC26458615_size_20_004,Inactive,-8.1
ZINC26458615_size_20_005,Inactive,-7.9
ZINC26458615_size_20_006,Inactive,-7.7
ZINC26458615_size_20_007,Inactive,-7.6
ZINC26458615_size_20_008,Inactive,-7
ZINC26465463_size_20_001,Inactive,-8.7
ZINC26465463_size_20_002,Inactive,-7.9
ZINC26465463_size_20_003,Inactive,-5.9
ZINC26493058_size_20_001,Inactive,-8
ZINC26493058_size_20_002,Inactive,-7.6
ZINC26493058_size_20_003,Inactive,-7.5
ZINC26493058_size_20_004,Inactive,-7.2
ZINC26493058_size_20_005,Inactive,-7.2
ZINC26493058_size_20_006,Inactive,-7.1
ZINC26493058_size_20_007,Inactive,-7.1
ZINC26493058_size_20_008,Inactive,-7
ZINC26493058_size_20_009,Inactive,-6.7
ZINC26493058_size_20_010,Inactive,-6
ZINC26493058_size_20_011,Inactive,-5.8
ZINC26493058_size_20_012,Inactive,-5.4
ZINC26513899_size_20_001,Inactive,-6
ZINC26513899_size_20_002,Inactive,-4.9
ZINC26513899_size_20_003,Inactive,-4.9
ZINC26513899_size_20_004,Inactive,-4.8
ZINC26513899_size_20_005,Inactive,-4.5
ZINC26513899_size_20_006,Inactive,-4.5
ZINC26513899_size_20_007,Inactive,-4.4
ZINC26513899_size_20_008,Inactive,-4
ZINC26513899_size_20_009,Inactive,-4
ZINC26522701_size_20_001,Inactive,-8.4
ZINC26522701_size_20_002,Inactive,-8.3
ZINC26522701_size_20_003,Inactive,-8.1
ZINC26522701_size_20_004,Inactive,-7.5
ZINC26522701_size_20_005,Inactive,-6.8
ZINC26522701_size_20_006,Inactive,-6.5
ZINC26522701_size_20_007,Inactive,-6.4
ZINC26522701_size_20_008,Inactive,-5.4
ZINC26558050_size_20_001,Inactive,-8.6
ZINC26558050_size_20_002,Inactive,-7.7
ZINC26558050_size_20_003,Inactive,-7.6
ZINC26558050_size_20_004,Inactive,-7.4
ZINC26558050_size_20_005,Inactive,-7.3
ZINC26558050_size_20_006,Inactive,-7.2
ZINC26558050_size_20_007,Inactive,-7
ZINC26558050_size_20_008,Inactive,-6.9
ZINC26558050_size_20_009,Inactive,-6.8
ZINC26558050_size_20_010,Inactive,-5.7
ZINC26558050_size_20_011,Inactive,-5.7
ZINC26565114_size_20_001,Inactive,-9.4
ZINC26565114_size_20_002,Inactive,-8.5
ZINC26565114_size_20_003,Inactive,-7.3
ZINC26565114_size_20_004,Inactive,-7.1
ZINC26565114_size_20_005,Inactive,-7
ZINC26565114_size_20_006,Inactive,-6.8
ZINC26565114_size_20_007,Inactive,-6.8
ZINC26583113_size_20_001,Inactive,-8.2
ZINC26583113_size_20_002,Inactive,-7.5
ZINC26583113_size_20_003,Inactive,-7.3
ZINC26583113_size_20_004,Inactive,-7
ZINC26583113_size_20_005,Inactive,-6.7
ZINC26583113_size_20_006,Inactive,-6.2
ZINC26583113_size_20_007,Inactive,-5.6
ZINC26613749_size_20_001,Inactive,-9.1
ZINC26613749_size_20_002,Inactive,-8.8
ZINC26613749_size_20_003,Inactive,-8.7
ZINC26613749_size_20_004,Inactive,-8.6
ZINC26613749_size_20_005,Inactive,-8.3
ZINC26613749_size_20_006,Inactive,-8
ZINC26614360_size_20_001,Inactive,-9
ZINC26614360_size_20_002,Inactive,-8.5
ZINC26614360_size_20_003,Inactive,-8.5
ZINC26614360_size_20_004,Inactive,-8.1
ZINC26614360_size_20_005,Inactive,-7.5
ZINC26614360_size_20_006,Inactive,-7
ZINC26614360_size_20_007,Inactive,-7
ZINC26614360_size_20_008,Inactive,-6.4
ZINC26614360_size_20_009,Inactive,-6.2
ZINC26614360_size_20_010,Inactive,-6.1
ZINC26634577_size_20_001,Inactive,-9.6
ZINC26634577_size_20_002,Inactive,-8.9
ZINC26634577_size_20_003,Inactive,-7.8
ZINC26634577_size_20_004,Inactive,-7.1
ZINC26634577_size_20_005,Inactive,-7
ZINC26645760_size_20_001,Inactive,-7.9
ZINC26645760_size_20_002,Inactive,-7.7
ZINC26645760_size_20_003,Inactive,-6.2
ZINC26645760_size_20_004,Inactive,-6.2
ZINC26645760_size_20_005,Inactive,-5.9
ZINC26645760_size_20_006,Inactive,-5.3
ZINC26645760_size_20_007,Inactive,-5
ZINC26646282_size_20_001,Inactive,-9.1
ZINC26646282_size_20_002,Inactive,-8.9
ZINC26646282_size_20_003,Inactive,-8.7
ZINC26646282_size_20_004,Inactive,-8.5
ZINC26646282_size_20_005,Inactive,-7.8
ZINC26646282_size_20_006,Inactive,-6.9
ZINC26646282_size_20_007,Inactive,-6.6
ZINC26661816_size_20_001,Inactive,-7.2
ZINC26661816_size_20_002,Inactive,-7.2
ZINC26661816_size_20_003,Inactive,-7.1
ZINC26661816_size_20_004,Inactive,-6.7
ZINC26661816_size_20_005,Inactive,-6.6
ZINC26661816_size_20_006,Inactive,-6
ZINC26661816_size_20_007,Inactive,-5.7
ZINC26661816_size_20_008,Inactive,-5.5
ZINC26661816_size_20_009,Inactive,-4.7
ZINC26661816_size_20_010,Inactive,-4.6
ZINC26661816_size_20_011,Inactive,-4.4
ZINC26661816_size_20_012,Inactive,-4.2
ZINC26763391_size_20_001,Inactive,-7.5
ZINC26763391_size_20_002,Inactive,-7.4
ZINC26763391_size_20_003,Inactive,-7.4
ZINC26763391_size_20_004,Inactive,-7.2
ZINC26763391_size_20_005,Inactive,-7.2
ZINC26763391_size_20_006,Inactive,-7.1
ZINC26763391_size_20_007,Inactive,-7
ZINC26763391_size_20_008,Inactive,-6.8
ZINC26763391_size_20_009,Inactive,-6.5
ZINC26763391_size_20_010,Inactive,-6.4
ZINC26763391_size_20_011,Inactive,-6.3
ZINC26763391_size_20_012,Inactive,-6.1
ZINC26763391_size_20_013,Inactive,-4.8
ZINC26808442_size_20_001,Inactive,-7.5
ZINC26808442_size_20_002,Inactive,-7.4
ZINC26808442_size_20_003,Inactive,-7.1
ZINC26808442_size_20_004,Inactive,-5.7
ZINC26808442_size_20_005,Inactive,-5.3
ZINC26808442_size_20_006,Inactive,-5.3
ZINC26808442_size_20_007,Inactive,-4.8
ZINC26922358_size_20_001,Inactive,-7.1
ZINC26922358_size_20_002,Inactive,-6.6
ZINC26922358_size_20_003,Inactive,-6.3
ZINC26922358_size_20_004,Inactive,-6
ZINC26922358_size_20_005,Inactive,-5.2
ZINC26922358_size_20_006,Inactive,-4.3
ZINC26922358_size_20_007,Inactive,-4.2
ZINC27012834_size_20_001,Inactive,-8.3
ZINC27012834_size_20_002,Inactive,-7.3
ZINC27012834_size_20_003,Inactive,-7.2
ZINC27012834_size_20_004,Inactive,-6.9
ZINC27012834_size_20_005,Inactive,-6.9
ZINC27012834_size_20_006,Inactive,-6.6
ZINC27012834_size_20_007,Inactive,-6.6
ZINC27012834_size_20_008,Inactive,-5.9
ZINC27012834_size_20_009,Inactive,-5.6
ZINC27012834_size_20_010,Inactive,-5.5
ZINC27012834_size_20_011,Inactive,-5.4
ZINC27012834_size_20_012,Inactive,-5.4
ZINC27042100_size_20_001,Inactive,-8.8
ZINC27042100_size_20_002,Inactive,-8.4
ZINC27042100_size_20_003,Inactive,-8.2
ZINC27042100_size_20_004,Inactive,-8
ZINC27042100_size_20_005,Inactive,-7.7
ZINC27042100_size_20_006,Inactive,-6.9
ZINC27042100_size_20_007,Inactive,-6.5
ZINC27061264_size_20_001,Inactive,-8.8
ZINC27061264_size_20_002,Inactive,-8.1
ZINC27061264_size_20_003,Inactive,-8.1
ZINC27061264_size_20_004,Inactive,-7.7
ZINC27061264_size_20_005,Inactive,-7.5
ZINC27061264_size_20_006,Inactive,-6.3
ZINC27061264_size_20_007,Inactive,-6.2
ZINC27091620_size_20_001,Inactive,-7.9
ZINC27091620_size_20_002,Inactive,-7.8
ZINC27091620_size_20_003,Inactive,-7.2
ZINC27091620_size_20_004,Inactive,-6.9
ZINC27091620_size_20_005,Inactive,-6.9
ZINC27091620_size_20_006,Inactive,-6.9
ZINC27091620_size_20_007,Inactive,-6.6
ZINC27091620_size_20_008,Inactive,-5.7
ZINC27121337_size_20_001,Inactive,-9.1
ZINC27121337_size_20_002,Inactive,-7.9
ZINC27121337_size_20_003,Inactive,-7.4
ZINC27121337_size_20_004,Inactive,-7.1
ZINC27121337_size_20_005,Inactive,-6.9
ZINC27121337_size_20_006,Inactive,-6.6
ZINC27121337_size_20_007,Inactive,-6.4
ZINC27202836_size_20_001,Inactive,-8
ZINC27202836_size_20_002,Inactive,-7.4
ZINC27202836_size_20_003,Inactive,-7
ZINC27202836_size_20_004,Inactive,-6.8
ZINC27202836_size_20_005,Inactive,-6.6
ZINC27202836_size_20_006,Inactive,-6.5
ZINC27202836_size_20_007,Inactive,-6.4
ZINC27202836_size_20_008,Inactive,-6.3
ZINC27266976_size_20_001,Inactive,-8.9
ZINC27266976_size_20_002,Inactive,-8.4
ZINC27266976_size_20_003,Inactive,-8.4
ZINC27266976_size_20_004,Inactive,-8.3
ZINC27266976_size_20_005,Inactive,-7.6
ZINC27266976_size_20_006,Inactive,-7.4
ZINC27266976_size_20_007,Inactive,-7.3
ZINC27266976_size_20_008,Inactive,-6.9
ZINC27266976_size_20_009,Inactive,-6.3
ZINC27266976_size_20_010,Inactive,-6.1
ZINC27291177_size_20_001,Inactive,-10.1
ZINC27291177_size_20_002,Inactive,-9.3
ZINC27291177_size_20_003,Inactive,-9
ZINC27291177_size_20_004,Inactive,-8.2
ZINC27291177_size_20_005,Inactive,-8.1
ZINC27291177_size_20_006,Inactive,-7.1
ZINC27379517_size_20_001,Inactive,-10.1
ZINC27379517_size_20_002,Inactive,-8.4
ZINC27379517_size_20_003,Inactive,-8
ZINC27379517_size_20_004,Inactive,-7.9
ZINC27379517_size_20_005,Inactive,-7.2
ZINC27381350_size_20_001,Inactive,-6.7
ZINC27381350_size_20_002,Inactive,-6.1
ZINC27381350_size_20_003,Inactive,-6
ZINC27381350_size_20_004,Inactive,-5.4
ZINC27381350_size_20_005,Inactive,-5.4
ZINC27381350_size_20_006,Inactive,-5.3
ZINC27381350_size_20_007,Inactive,-4.9
ZINC27381350_size_20_008,Inactive,-4
ZINC27381350_size_20_009,Inactive,-4
ZINC27381350_size_20_010,Inactive,-4
ZINC27381350_size_20_011,Inactive,-3.9
ZINC27439404_size_20_001,Inactive,-8.2
ZINC27439404_size_20_002,Inactive,-7.4
ZINC27439404_size_20_003,Inactive,-7.3
ZINC27439404_size_20_004,Inactive,-6.8
ZINC27439404_size_20_005,Inactive,-6.8
ZINC27439404_size_20_006,Inactive,-6.5
ZINC27439404_size_20_007,Inactive,-6.4
ZINC27439404_size_20_008,Inactive,-6.3
ZINC27439404_size_20_009,Inactive,-6.3
ZINC27439404_size_20_010,Inactive,-6.2
ZINC27439404_size_20_011,Inactive,-5.5
ZINC27457318_size_20_001,Inactive,-8.5
ZINC27457318_size_20_002,Inactive,-8.5
ZINC27457318_size_20_003,Inactive,-7.4
ZINC27457318_size_20_004,Inactive,-6.7
ZINC27457318_size_20_005,Inactive,-6.6
ZINC27457318_size_20_006,Inactive,-6.5
ZINC27457318_size_20_007,Inactive,-6.1
ZINC27457318_size_20_008,Inactive,-5.7
ZINC27462626_size_20_001,Inactive,-7.7
ZINC27462626_size_20_002,Inactive,-7.4
ZINC27462626_size_20_003,Inactive,-7.4
ZINC27462626_size_20_004,Inactive,-7
ZINC27462626_size_20_005,Inactive,-6
ZINC27462626_size_20_006,Inactive,-5.1
ZINC27462626_size_20_007,Inactive,-4.8
ZINC27493474_size_20_001,Inactive,-7.6
ZINC27493474_size_20_002,Inactive,-7.1
ZINC27493474_size_20_003,Inactive,-6.5
ZINC27493474_size_20_004,Inactive,-5.4
ZINC27493474_size_20_005,Inactive,-5
ZINC27519273_size_20_001,Inactive,-9.8
ZINC27519273_size_20_002,Inactive,-9.2
ZINC27519273_size_20_003,Inactive,-8.2
ZINC27519273_size_20_004,Inactive,-8
ZINC27519273_size_20_005,Inactive,-7.8
ZINC27520923_size_20_001,Inactive,-9.6
ZINC27520923_size_20_002,Inactive,-9.6
ZINC27520923_size_20_003,Inactive,-8.7
ZINC27520923_size_20_004,Inactive,-8.7
ZINC27520923_size_20_005,Inactive,-7.8
ZINC27520923_size_20_006,Inactive,-6.9
ZINC27527411_size_20_001,Inactive,-7.9
ZINC27527411_size_20_002,Inactive,-7.9
ZINC27527411_size_20_003,Inactive,-7.8
ZINC27527411_size_20_004,Inactive,-7.7
ZINC27527411_size_20_005,Inactive,-6.8
ZINC27527411_size_20_006,Inactive,-6.6
ZINC27527411_size_20_007,Inactive,-6.5
ZINC27527411_size_20_008,Inactive,-6.5
ZINC27527411_size_20_009,Inactive,-6.3
ZINC27527411_size_20_010,Inactive,-6.2
ZINC27527411_size_20_011,Inactive,-6
ZINC27527411_size_20_012,Inactive,-5.7
ZINC27540111_size_20_001,Inactive,-8.2
ZINC27540111_size_20_002,Inactive,-8.1
ZINC27540111_size_20_003,Inactive,-8.1
ZINC27540111_size_20_004,Inactive,-8
ZINC27540111_size_20_005,Inactive,-7.6
ZINC27540111_size_20_006,Inactive,-7.3
ZINC27540111_size_20_007,Inactive,-7.3
ZINC27540111_size_20_008,Inactive,-7.1
ZINC27540111_size_20_009,Inactive,-6.9
ZINC27540111_size_20_010,Inactive,-6.4
ZINC27540111_size_20_011,Inactive,-6.1
ZINC27540111_size_20_012,Inactive,-5.6
ZINC27574219_size_20_001,Inactive,-7.5
ZINC27574219_size_20_002,Inactive,-7.5
ZINC27574219_size_20_003,Inactive,-7.5
ZINC27574219_size_20_004,Inactive,-7.2
ZINC27574219_size_20_005,Inactive,-6.4
ZINC27574219_size_20_006,Inactive,-5.6
ZINC27574219_size_20_007,Inactive,-5.5
ZINC27574219_size_20_008,Inactive,-4.8
ZINC27574219_size_20_009,Inactive,-4.6
ZINC27574219_size_20_010,Inactive,-4.5
ZINC27578343_size_20_001,Inactive,-7.4
ZINC27578343_size_20_002,Inactive,-7.2
ZINC27578343_size_20_003,Inactive,-6.3
ZINC27578343_size_20_004,Inactive,-5.6
ZINC27677508_size_20_001,Inactive,-8.4
ZINC27677508_size_20_002,Inactive,-8.3
ZINC27677508_size_20_003,Inactive,-7.8
ZINC27677508_size_20_004,Inactive,-7.5
ZINC27677508_size_20_005,Inactive,-7.4
ZINC27677508_size_20_006,Inactive,-7.3
ZINC27677508_size_20_007,Inactive,-7.1
ZINC27677508_size_20_008,Inactive,-6.6
ZINC27677508_size_20_009,Inactive,-5.7
ZINC27677508_size_20_010,Inactive,-5.7
ZINC27702247_size_20_001,Inactive,-7.7
ZINC27702247_size_20_002,Inactive,-7.7
ZINC27702247_size_20_003,Inactive,-7.5
ZINC27702247_size_20_004,Inactive,-7.1
ZINC27702247_size_20_005,Inactive,-6.4
ZINC27702247_size_20_006,Inactive,-6
ZINC27702247_size_20_007,Inactive,-5.2
ZINC27793567_size_20_001,Inactive,-7.8
ZINC27793567_size_20_002,Inactive,-6.5
ZINC27793567_size_20_003,Inactive,-6.1
ZINC27793567_size_20_004,Inactive,-5.9
ZINC27793567_size_20_005,Inactive,-5.8
ZINC27793567_size_20_006,Inactive,-5.6
ZINC27793567_size_20_007,Inactive,-5.5
ZINC27793567_size_20_008,Inactive,-5.3
ZINC27825136_size_20_001,Inactive,-9.1
ZINC27825136_size_20_002,Inactive,-8.9
ZINC27825136_size_20_003,Inactive,-8.6
ZINC27825136_size_20_004,Inactive,-8
ZINC27825136_size_20_005,Inactive,-7.9
ZINC27825136_size_20_006,Inactive,-7.8
ZINC27825136_size_20_007,Inactive,-7.6
ZINC27825136_size_20_008,Inactive,-7.3
ZINC27825136_size_20_009,Inactive,-6.9
ZINC27839904_size_20_001,Inactive,-5.7
ZINC27839904_size_20_002,Inactive,-5
ZINC27839904_size_20_003,Inactive,-4.9
ZINC27839904_size_20_004,Inactive,-3.7
ZINC27839904_size_20_005,Inactive,-3.6
ZINC27839904_size_20_006,Inactive,-3.6
ZINC27839904_size_20_007,Inactive,-3.4
ZINC27839904_size_20_008,Inactive,-2.8
ZINC27897141_size_20_001,Inactive,-9.3
ZINC27897141_size_20_002,Inactive,-8.8
ZINC27897141_size_20_003,Inactive,-8.4
ZINC27897141_size_20_004,Inactive,-8.1
ZINC27897141_size_20_005,Inactive,-7.6
ZINC27897141_size_20_006,Inactive,-7.3
ZINC27897141_size_20_007,Inactive,-7.2
ZINC28083825_size_20_001,Inactive,-8.4
ZINC28083825_size_20_002,Inactive,-8.4
ZINC28083825_size_20_003,Inactive,-8.2
ZINC28083825_size_20_004,Inactive,-7.9
ZINC28083825_size_20_005,Inactive,-7.8
ZINC28083825_size_20_006,Inactive,-7.5
ZINC28083825_size_20_007,Inactive,-7.4
ZINC28083825_size_20_008,Inactive,-6.6
ZINC28083825_size_20_009,Inactive,-6.5
ZINC28083825_size_20_010,Inactive,-6.5
ZINC28083825_size_20_011,Inactive,-6.4
ZINC28139034_size_20_001,Inactive,-7.8
ZINC28139034_size_20_002,Inactive,-7.8
ZINC28139034_size_20_003,Inactive,-7
ZINC28139034_size_20_004,Inactive,-7
ZINC28139034_size_20_005,Inactive,-6.9
ZINC28139034_size_20_006,Inactive,-6.2
ZINC28139034_size_20_007,Inactive,-5.5
ZINC28139034_size_20_008,Inactive,-4.9
ZINC28150717_size_20_001,Inactive,-8.1
ZINC28150717_size_20_002,Inactive,-7.5
ZINC28150717_size_20_003,Inactive,-7.4
ZINC28150717_size_20_004,Inactive,-6.3
ZINC28150717_size_20_005,Inactive,-6.2
ZINC28150717_size_20_006,Inactive,-6.1
ZINC28150717_size_20_007,Inactive,-5.3
ZINC28192640_size_20_001,Inactive,-8.7
ZINC28192640_size_20_002,Inactive,-8
ZINC28192640_size_20_003,Inactive,-7.3
ZINC28192640_size_20_004,Inactive,-6.7
ZINC28192640_size_20_005,Inactive,-5.9
ZINC28214726_size_20_001,Inactive,-8.1
ZINC28214726_size_20_002,Inactive,-7.9
ZINC28214726_size_20_003,Inactive,-7.9
ZINC28214726_size_20_004,Inactive,-7.5
ZINC28214726_size_20_005,Inactive,-6
ZINC28214726_size_20_006,Inactive,-5.6
ZINC28216670_size_20_001,Inactive,-7.6
ZINC28216670_size_20_002,Inactive,-6.6
ZINC28216670_size_20_003,Inactive,-6.2
ZINC28216670_size_20_004,Inactive,-5.7
ZINC28216670_size_20_005,Inactive,-5.6
ZINC28216670_size_20_006,Inactive,-5
ZINC28221048_size_20_001,Inactive,-6.1
ZINC28221048_size_20_002,Inactive,-5.4
ZINC28221048_size_20_003,Inactive,-5.1
ZINC28221048_size_20_004,Inactive,-4.3
ZINC28221048_size_20_005,Inactive,-4.3
ZINC28221048_size_20_006,Inactive,-4.2
ZINC28221048_size_20_007,Inactive,-4.1
ZINC28221048_size_20_008,Inactive,-3.8
ZINC28221048_size_20_009,Inactive,-3.2
ZINC28295177_size_20_001,Inactive,-7.2
ZINC28295177_size_20_002,Inactive,-6.9
ZINC28295177_size_20_003,Inactive,-6.7
ZINC28295177_size_20_004,Inactive,-6.5
ZINC28295177_size_20_005,Inactive,-6.3
ZINC28295177_size_20_006,Inactive,-6.3
