Pose,Real_Class,Docking_score
ZINC51011824_size_20_001,Inactive,-6.6
ZINC51011824_size_20_002,Inactive,-6.2
ZINC51011824_size_20_003,Inactive,-5.6
ZINC51011824_size_20_004,Inactive,-5.4
ZINC51011824_size_20_005,Inactive,-5.1
ZINC51011824_size_20_006,Inactive,-4.8
ZINC51011824_size_20_007,Inactive,-4.3
ZINC51011824_size_20_008,Inactive,-4.1
ZINC51030347_size_20_001,Inactive,-6
ZINC51030347_size_20_002,Inactive,-4.4
ZINC51030347_size_20_003,Inactive,-3.7
ZINC51030347_size_20_004,Inactive,-3.3
ZINC51030573_size_20_001,Inactive,-7.2
ZINC51030573_size_20_002,Inactive,-7
ZINC51030573_size_20_003,Inactive,-6.4
ZINC51030573_size_20_004,Inactive,-5.1
ZINC51030589_size_20_001,Inactive,-7.3
ZINC51030589_size_20_002,Inactive,-7
ZINC51030589_size_20_003,Inactive,-6.5
ZINC51030589_size_20_004,Inactive,-5
ZINC51030589_size_20_005,Inactive,-4.9
ZINC51036770_size_20_001,Inactive,-7.5
ZINC51036770_size_20_002,Inactive,-7.2
ZINC51036770_size_20_003,Inactive,-7.1
ZINC51036770_size_20_004,Inactive,-6.5
ZINC51036770_size_20_005,Inactive,-6.5
ZINC51070064_size_20_001,Inactive,-8.7
ZINC51115577_size_20_001,Inactive,-6
ZINC51115577_size_20_002,Inactive,-5.7
ZINC51115577_size_20_003,Inactive,-5.7
ZINC51115577_size_20_004,Inactive,-5.6
ZINC51115577_size_20_005,Inactive,-5.6
ZINC51115577_size_20_006,Inactive,-5.3
ZINC51115577_size_20_007,Inactive,-4.8
ZINC51115577_size_20_008,Inactive,-4.7
ZINC51115577_size_20_009,Inactive,-4.6
ZINC51115577_size_20_010,Inactive,-4.5
ZINC51115577_size_20_011,Inactive,-4.5
ZINC51115577_size_20_012,Inactive,-4.1
ZINC51128682_size_20_001,Inactive,-6.3
ZINC51128682_size_20_002,Inactive,-6.1
ZINC51128682_size_20_003,Inactive,-5.9
ZINC51128682_size_20_004,Inactive,-5.6
ZINC51128682_size_20_005,Inactive,-5.6
ZINC51128682_size_20_006,Inactive,-5.6
ZINC51128682_size_20_007,Inactive,-4.5
ZINC51296624_size_20_001,Inactive,-5.9
ZINC51296624_size_20_002,Inactive,-4.8
ZINC51296624_size_20_003,Inactive,-4.8
ZINC51316676_size_20_001,Inactive,-7
ZINC51316676_size_20_002,Inactive,-6.7
ZINC51316676_size_20_003,Inactive,-6.1
ZINC51316676_size_20_004,Inactive,-5.1
ZINC51316676_size_20_005,Inactive,-4.6
ZINC51324795_size_20_001,Inactive,-8.1
ZINC51324795_size_20_002,Inactive,-8
ZINC51324795_size_20_003,Inactive,-7.2
ZINC51324795_size_20_004,Inactive,-6.6
ZINC51324795_size_20_005,Inactive,-6.3
ZINC51324795_size_20_006,Inactive,-6.2
ZINC51324795_size_20_007,Inactive,-6.1
ZINC51324795_size_20_008,Inactive,-5.2
ZINC51324795_size_20_009,Inactive,-5.2
ZINC51353937_size_20_001,Inactive,-7.7
ZINC51353937_size_20_002,Inactive,-7.5
ZINC51353937_size_20_003,Inactive,-5.6
ZINC51357795_size_20_001,Inactive,-6.8
ZINC51357795_size_20_002,Inactive,-5.9
ZINC51357795_size_20_003,Inactive,-5.5
ZINC51413134_size_20_001,Inactive,-6.8
ZINC51413134_size_20_002,Inactive,-6.4
ZINC51413134_size_20_003,Inactive,-5.9
ZINC51413134_size_20_004,Inactive,-5.1
ZINC51413134_size_20_005,Inactive,-5
ZINC51413134_size_20_006,Inactive,-4.8
ZINC51413134_size_20_007,Inactive,-4.8
ZINC51584481_size_20_001,Inactive,-7.5
ZINC51584481_size_20_002,Inactive,-7.4
ZINC51584481_size_20_003,Inactive,-5.5
ZINC51584698_size_20_001,Inactive,-7.9
ZINC51584698_size_20_002,Inactive,-7.2
ZINC51616534_size_20_001,Inactive,-6.4
ZINC51616534_size_20_002,Inactive,-5.2
ZINC51616534_size_20_003,Inactive,-5
ZINC51616534_size_20_004,Inactive,-4.6
ZINC51616534_size_20_005,Inactive,-3.8
ZINC51616998_size_20_001,Inactive,-6.4
ZINC51616998_size_20_002,Inactive,-5.9
ZINC51616998_size_20_003,Inactive,-5.4
ZINC51616998_size_20_004,Inactive,-5.1
ZINC51616998_size_20_005,Inactive,-4
ZINC51616998_size_20_006,Inactive,-3.9
ZINC51619839_size_20_001,Inactive,-7.8
ZINC51619839_size_20_002,Inactive,-7
ZINC51619839_size_20_003,Inactive,-6.3
ZINC51619839_size_20_004,Inactive,-5.6
ZINC51619839_size_20_005,Inactive,-5.5
ZINC51619839_size_20_006,Inactive,-4.9
ZINC51626210_size_20_001,Inactive,-7.4
ZINC51626210_size_20_002,Inactive,-7.2
ZINC51626210_size_20_003,Inactive,-7
ZINC51626210_size_20_004,Inactive,-5.2
ZINC51645397_size_20_001,Inactive,-8.3
ZINC51645397_size_20_002,Inactive,-7.9
ZINC51645653_size_20_001,Inactive,-4.4
ZINC51645653_size_20_002,Inactive,-3.7
ZINC51645653_size_20_003,Inactive,-3.4
ZINC51652909_size_20_001,Inactive,-7.1
ZINC51652909_size_20_002,Inactive,-6.9
ZINC51652909_size_20_003,Inactive,-6.5
ZINC51652909_size_20_004,Inactive,-6
ZINC51652909_size_20_005,Inactive,-5.9
ZINC51652909_size_20_006,Inactive,-5.4
ZINC51652909_size_20_007,Inactive,-4.9
ZINC51652909_size_20_008,Inactive,-4.9
ZINC51652909_size_20_009,Inactive,-4.4
ZINC51652909_size_20_010,Inactive,-4.2
ZINC51673244_size_20_001,Inactive,-7.4
ZINC51673244_size_20_002,Inactive,-6.2
ZINC51675223_size_20_001,Inactive,-7.6
ZINC51675223_size_20_002,Inactive,-7
ZINC51676141_size_20_001,Inactive,-6.5
ZINC51676141_size_20_002,Inactive,-5.6
ZINC51676141_size_20_003,Inactive,-5.6
ZINC51676141_size_20_004,Inactive,-5.4
ZINC51676141_size_20_005,Inactive,-5.4
ZINC51676141_size_20_006,Inactive,-4.7
ZINC51676141_size_20_007,Inactive,-3.8
ZINC51678643_size_20_001,Inactive,-6.1
ZINC51678643_size_20_002,Inactive,-6
ZINC51678643_size_20_003,Inactive,-6
ZINC51678643_size_20_004,Inactive,-5.5
ZINC51678643_size_20_005,Inactive,-5.5
ZINC51678643_size_20_006,Inactive,-4.7
ZINC51678643_size_20_007,Inactive,-4.7
ZINC51678643_size_20_008,Inactive,-4.7
ZINC51678643_size_20_009,Inactive,-3.6
ZINC51678643_size_20_010,Inactive,-3.2
ZINC51689180_size_20_001,Inactive,-5.8
ZINC51689180_size_20_002,Inactive,-5.5
ZINC51689180_size_20_003,Inactive,-5.2
ZINC51689180_size_20_004,Inactive,-5.1
ZINC51689180_size_20_005,Inactive,-4.4
ZINC51689180_size_20_006,Inactive,-4.2
ZINC51700571_size_20_001,Inactive,-6.7
ZINC51700571_size_20_002,Inactive,-6.5
ZINC51700571_size_20_003,Inactive,-6
ZINC51700571_size_20_004,Inactive,-5.3
ZINC51700571_size_20_005,Inactive,-5.2
ZINC51700571_size_20_006,Inactive,-5
ZINC51700571_size_20_007,Inactive,-4.3
ZINC51700571_size_20_008,Inactive,-4
ZINC51700571_size_20_009,Inactive,-3.8
ZINC51712468_size_20_001,Inactive,-6
ZINC51712468_size_20_002,Inactive,-5.9
ZINC51712468_size_20_003,Inactive,-5.2
ZINC51712468_size_20_004,Inactive,-5.1
ZINC51712468_size_20_005,Inactive,-3.7
ZINC51714195_size_20_001,Inactive,-6.4
ZINC51714195_size_20_002,Inactive,-6.3
ZINC51714195_size_20_003,Inactive,-6.1
ZINC51714195_size_20_004,Inactive,-5.1
ZINC51714195_size_20_005,Inactive,-4.9
ZINC51714195_size_20_006,Inactive,-4.5
ZINC51714195_size_20_007,Inactive,-3.9
ZINC51714586_size_20_001,Inactive,-7.2
ZINC51714586_size_20_002,Inactive,-6.9
ZINC51714586_size_20_003,Inactive,-6.7
ZINC51714586_size_20_004,Inactive,-6.5
ZINC51714586_size_20_005,Inactive,-4.2
ZINC51994716_size_20_001,Inactive,-5.8
ZINC51994716_size_20_002,Inactive,-5.7
ZINC51994716_size_20_003,Inactive,-5.6
ZINC51994716_size_20_004,Inactive,-5.3
ZINC51994716_size_20_005,Inactive,-5
ZINC51994716_size_20_006,Inactive,-5
ZINC51994716_size_20_007,Inactive,-4.7
ZINC51994716_size_20_008,Inactive,-4.4
ZINC51994716_size_20_009,Inactive,-4.4
ZINC51994716_size_20_010,Inactive,-4.2
ZINC51994716_size_20_011,Inactive,-4.1
ZINC51994716_size_20_012,Inactive,-3.9
ZINC51994722_size_20_001,Inactive,-6.4
ZINC51994722_size_20_002,Inactive,-6.2
ZINC51994722_size_20_003,Inactive,-5.8
ZINC51994722_size_20_004,Inactive,-5
ZINC51994722_size_20_005,Inactive,-5
ZINC51994722_size_20_006,Inactive,-4.8
ZINC51994722_size_20_007,Inactive,-3.9
ZINC51994722_size_20_008,Inactive,-3.6
ZINC51994722_size_20_009,Inactive,-3.4
ZINC51998984_size_20_001,Inactive,-7
ZINC51998984_size_20_002,Inactive,-6.7
ZINC51998984_size_20_003,Inactive,-6.6
ZINC51998984_size_20_004,Inactive,-5.8
ZINC51998984_size_20_005,Inactive,-4.8
ZINC51998984_size_20_006,Inactive,-4.6
ZINC51998984_size_20_007,Inactive,-4.4
ZINC52094885_size_20_001,Inactive,-7.8
ZINC52094885_size_20_002,Inactive,-7.7
ZINC52094885_size_20_003,Inactive,-6.4
ZINC52094885_size_20_004,Inactive,-6.3
ZINC52094885_size_20_005,Inactive,-5.9
ZINC52218636_size_20_001,Inactive,-8.8
ZINC52218636_size_20_002,Inactive,-6.7
ZINC52218636_size_20_003,Inactive,-6.4
ZINC52430536_size_20_001,Inactive,-6.1
ZINC52430536_size_20_002,Inactive,-5.5
ZINC52430536_size_20_003,Inactive,-4.9
ZINC52430536_size_20_004,Inactive,-4.5
ZINC52430536_size_20_005,Inactive,-3.7
ZINC52538874_size_20_001,Inactive,-6.3
ZINC52538874_size_20_002,Inactive,-6.1
ZINC52538874_size_20_003,Inactive,-5.5
ZINC52538874_size_20_004,Inactive,-5.2
ZINC52538874_size_20_005,Inactive,-4.8
ZINC52538874_size_20_006,Inactive,-3.9
ZINC52538874_size_20_007,Inactive,-3.9
ZINC52727176_size_20_001,Inactive,-6.5
ZINC52727176_size_20_002,Inactive,-6
ZINC52727176_size_20_003,Inactive,-6
ZINC52727176_size_20_004,Inactive,-5.2
ZINC52727176_size_20_005,Inactive,-5.2
ZINC52727176_size_20_006,Inactive,-5.2
ZINC52727176_size_20_007,Inactive,-5
ZINC52727176_size_20_008,Inactive,-4.8
ZINC52727176_size_20_009,Inactive,-4.8
ZINC52727176_size_20_010,Inactive,-4.6
ZINC52727176_size_20_011,Inactive,-4.4
ZINC52743564_size_20_001,Inactive,-6.4
ZINC52743564_size_20_002,Inactive,-5.8
ZINC52743564_size_20_003,Inactive,-5.7
ZINC52743564_size_20_004,Inactive,-5.2
ZINC52782004_size_20_001,Inactive,-5.8
ZINC52782004_size_20_002,Inactive,-5.6
ZINC52782004_size_20_003,Inactive,-5.5
ZINC52782004_size_20_004,Inactive,-5.5
ZINC52782004_size_20_005,Inactive,-5.4
ZINC52782004_size_20_006,Inactive,-5.3
ZINC52782004_size_20_007,Inactive,-4.3
ZINC52857628_size_20_001,Inactive,-6.1
ZINC52857628_size_20_002,Inactive,-5.5
ZINC52857628_size_20_003,Inactive,-5.4
ZINC52857628_size_20_004,Inactive,-5.3
ZINC52857628_size_20_005,Inactive,-5.3
ZINC52857628_size_20_006,Inactive,-3.6
ZINC52858956_size_20_001,Inactive,-6.3
ZINC52858956_size_20_002,Inactive,-6.2
ZINC52858956_size_20_003,Inactive,-5.8
ZINC52858956_size_20_004,Inactive,-5.7
ZINC52858956_size_20_005,Inactive,-5.5
ZINC52858956_size_20_006,Inactive,-5.3
ZINC52858956_size_20_007,Inactive,-5.2
ZINC52858956_size_20_008,Inactive,-4.9
ZINC52858956_size_20_009,Inactive,-4.8
ZINC52858956_size_20_010,Inactive,-4.6
ZINC52858956_size_20_011,Inactive,-4.5
ZINC52858956_size_20_012,Inactive,-4.5
ZINC52858956_size_20_013,Inactive,-4.4
ZINC52858956_size_20_014,Inactive,-4.2
ZINC52860878_size_20_001,Inactive,-6.3
ZINC52860878_size_20_002,Inactive,-5.8
ZINC52860878_size_20_003,Inactive,-5.4
ZINC52860878_size_20_004,Inactive,-5
ZINC52860878_size_20_005,Inactive,-4.8
ZINC52860878_size_20_006,Inactive,-3.7
ZINC52912707_size_20_001,Inactive,-6.4
ZINC52912707_size_20_002,Inactive,-6.3
ZINC52912707_size_20_003,Inactive,-6.1
ZINC52912707_size_20_004,Inactive,-5.4
ZINC52912707_size_20_005,Inactive,-4.2
ZINC52912707_size_20_006,Inactive,-3.6
ZINC52964426_size_20_001,Inactive,-6.4
ZINC52964426_size_20_002,Inactive,-6.3
ZINC52964426_size_20_003,Inactive,-6.1
ZINC52964426_size_20_004,Inactive,-5.5
ZINC52964426_size_20_005,Inactive,-4.8
ZINC52964426_size_20_006,Inactive,-4.8
ZINC52964426_size_20_007,Inactive,-4.6
ZINC52964426_size_20_008,Inactive,-4.4
ZINC52964426_size_20_009,Inactive,-3.9
ZINC52964426_size_20_010,Inactive,-3.8
ZINC52964426_size_20_011,Inactive,-3.4
ZINC52992704_size_20_001,Inactive,-8.1
ZINC52992704_size_20_002,Inactive,-7.7
ZINC52992704_size_20_003,Inactive,-7.1
ZINC52993201_size_20_001,Inactive,-7.9
ZINC52993201_size_20_002,Inactive,-7.1
ZINC52993201_size_20_003,Inactive,-6.5
ZINC52993201_size_20_004,Inactive,-6
ZINC52993201_size_20_005,Inactive,-5.5
ZINC52993201_size_20_006,Inactive,-5.5
ZINC53044303_size_20_001,Inactive,-5.9
ZINC53044303_size_20_002,Inactive,-5.7
ZINC53044303_size_20_003,Inactive,-5.7
ZINC53044303_size_20_004,Inactive,-5.5
ZINC53044303_size_20_005,Inactive,-5.2
ZINC53044303_size_20_006,Inactive,-4.4
ZINC53044303_size_20_007,Inactive,-3.7
ZINC53044545_size_20_001,Inactive,-5.5
ZINC53044545_size_20_002,Inactive,-5.4
ZINC53044545_size_20_003,Inactive,-5.2
ZINC53044545_size_20_004,Inactive,-5
ZINC53044545_size_20_005,Inactive,-4.9
ZINC53044545_size_20_006,Inactive,-4.7
ZINC53044545_size_20_007,Inactive,-3.2
ZINC53044545_size_20_008,Inactive,-3.1
ZINC53102755_size_20_001,Inactive,-8.5
ZINC53102755_size_20_002,Inactive,-7.1
ZINC53102755_size_20_003,Inactive,-5.7
ZINC53106661_size_20_001,Inactive,-8
ZINC53106661_size_20_002,Inactive,-7.4
ZINC53106661_size_20_003,Inactive,-5.5
ZINC53112896_size_20_001,Inactive,-6
ZINC53112896_size_20_002,Inactive,-5.9
ZINC53112896_size_20_003,Inactive,-5.5
ZINC53112896_size_20_004,Inactive,-5
ZINC53112896_size_20_005,Inactive,-4.6
ZINC53112896_size_20_006,Inactive,-4
ZINC53112896_size_20_007,Inactive,-3.3
ZINC53127138_size_20_001,Inactive,-6.4
ZINC53127138_size_20_002,Inactive,-6.3
ZINC53127138_size_20_003,Inactive,-6.1
ZINC53127138_size_20_004,Inactive,-6
ZINC53127138_size_20_005,Inactive,-5.9
ZINC53127138_size_20_006,Inactive,-5.3
ZINC53127138_size_20_007,Inactive,-4.3
ZINC53127138_size_20_008,Inactive,-4.2
ZINC53127138_size_20_009,Inactive,-4.2
ZINC53127138_size_20_010,Inactive,-4.2
ZINC53127138_size_20_011,Inactive,-3.6
ZINC53127138_size_20_012,Inactive,-3.6
ZINC53158029_size_20_001,Inactive,-6.4
ZINC53158029_size_20_002,Inactive,-5.9
ZINC53158029_size_20_003,Inactive,-5.9
ZINC53158029_size_20_004,Inactive,-5
ZINC53158029_size_20_005,Inactive,-4.8
ZINC53158029_size_20_006,Inactive,-4.4
ZINC53158029_size_20_007,Inactive,-4.3
ZINC53158029_size_20_008,Inactive,-3.9
ZINC53158029_size_20_009,Inactive,-3.8
ZINC53456261_size_20_001,Inactive,-7.6
ZINC53456261_size_20_002,Inactive,-6.6
ZINC53456261_size_20_003,Inactive,-6.3
ZINC53456261_size_20_004,Inactive,-5.8
ZINC53456261_size_20_005,Inactive,-4.7
ZINC53548582_size_20_001,Inactive,-5.4
ZINC53548582_size_20_002,Inactive,-4.2
ZINC53548582_size_20_003,Inactive,-2.9
ZINC53548698_size_20_001,Inactive,-7.6
ZINC53548698_size_20_002,Inactive,-7.5
ZINC53548698_size_20_003,Inactive,-7
ZINC53548698_size_20_004,Inactive,-6.1
ZINC53555718_size_20_001,Inactive,-7.8
ZINC53555718_size_20_002,Inactive,-7.5
ZINC53555718_size_20_003,Inactive,-7.4
ZINC53555718_size_20_004,Inactive,-6.9
ZINC53555718_size_20_005,Inactive,-6.8
ZINC53555718_size_20_006,Inactive,-6.7
ZINC53735856_size_20_001,Inactive,-7
ZINC53735856_size_20_002,Inactive,-6.9
ZINC53735856_size_20_003,Inactive,-6.9
ZINC53735856_size_20_004,Inactive,-5.8
ZINC53735856_size_20_005,Inactive,-5.8
ZINC53735856_size_20_006,Inactive,-5.2
ZINC53735856_size_20_007,Inactive,-4.8
ZINC53735856_size_20_008,Inactive,-4.7
ZINC53735856_size_20_009,Inactive,-4.2
ZINC53736611_size_20_001,Inactive,-7.1
ZINC53736611_size_20_002,Inactive,-6.8
ZINC53736611_size_20_003,Inactive,-6.8
ZINC53736611_size_20_004,Inactive,-4.7
ZINC53737475_size_20_001,Inactive,-6.3
ZINC53737475_size_20_002,Inactive,-5.8
ZINC53737475_size_20_003,Inactive,-4.6
ZINC53737475_size_20_004,Inactive,-3.6
ZINC53737475_size_20_005,Inactive,-3.6
ZINC53944816_size_20_001,Inactive,-7.2
ZINC53944816_size_20_002,Inactive,-6.7
ZINC53944816_size_20_003,Inactive,-5.8
ZINC53944816_size_20_004,Inactive,-5.7
ZINC53944816_size_20_005,Inactive,-5.5
ZINC53944816_size_20_006,Inactive,-4.8
ZINC53944816_size_20_007,Inactive,-4.8
ZINC54091174_size_20_001,Inactive,-8.1
ZINC54091174_size_20_002,Inactive,-7.3
ZINC54091174_size_20_003,Inactive,-6.9
ZINC54091174_size_20_004,Inactive,-6.6
ZINC54091174_size_20_005,Inactive,-6.3
ZINC54091174_size_20_006,Inactive,-6
ZINC54091174_size_20_007,Inactive,-5.1
ZINC54096746_size_20_001,Inactive,-9.6
ZINC54096746_size_20_002,Inactive,-9.5
ZINC54096746_size_20_003,Inactive,-8.5
ZINC54096746_size_20_004,Inactive,-7.9
ZINC54096746_size_20_005,Inactive,-7.8
ZINC54102996_size_20_001,Inactive,-7
ZINC54102996_size_20_002,Inactive,-7
ZINC54102996_size_20_003,Inactive,-6.5
ZINC54102996_size_20_004,Inactive,-6.2
ZINC54102996_size_20_005,Inactive,-6.2
ZINC54122709_size_20_001,Inactive,-6.2
ZINC54122709_size_20_002,Inactive,-6.1
ZINC54122709_size_20_003,Inactive,-5.9
ZINC54122709_size_20_004,Inactive,-4.6
ZINC54122709_size_20_005,Inactive,-4.5
ZINC54122709_size_20_006,Inactive,-4.3
ZINC54122709_size_20_007,Inactive,-4.3
ZINC54130977_size_20_001,Inactive,-6.5
ZINC54130977_size_20_002,Inactive,-5.7
ZINC54130977_size_20_003,Inactive,-5.3
ZINC54130977_size_20_004,Inactive,-4.6
ZINC54130977_size_20_005,Inactive,-4.4
ZINC54130977_size_20_006,Inactive,-4
ZINC54130977_size_20_007,Inactive,-3.5
ZINC54154450_size_20_001,Inactive,-6.9
ZINC54154450_size_20_002,Inactive,-6.8
ZINC54154450_size_20_003,Inactive,-6.8
ZINC54154450_size_20_004,Inactive,-6.6
ZINC54154450_size_20_005,Inactive,-6.4
ZINC54155254_size_20_001,Inactive,-8.5
ZINC54155254_size_20_002,Inactive,-8.2
ZINC54155254_size_20_003,Inactive,-7.6
ZINC54155254_size_20_004,Inactive,-7.4
ZINC54155254_size_20_005,Inactive,-7.2
ZINC54155254_size_20_006,Inactive,-6.9
ZINC54186558_size_20_001,Inactive,-5.9
ZINC54186558_size_20_002,Inactive,-5.5
ZINC54186558_size_20_003,Inactive,-5.5
ZINC54186558_size_20_004,Inactive,-4.7
ZINC54186558_size_20_005,Inactive,-4.4
ZINC54186558_size_20_006,Inactive,-4.4
ZINC54186558_size_20_007,Inactive,-4
ZINC54186558_size_20_008,Inactive,-3.5
ZINC54186558_size_20_009,Inactive,-3.4
ZINC54186558_size_20_010,Inactive,-3
ZINC54241091_size_20_001,Inactive,-5.6
ZINC54241091_size_20_002,Inactive,-5.3
ZINC54241091_size_20_003,Inactive,-4.4
ZINC54241091_size_20_004,Inactive,-3.6
ZINC54241091_size_20_005,Inactive,-3.4
ZINC54398322_size_20_001,Inactive,-7.2
ZINC54398322_size_20_002,Inactive,-7.1
ZINC54398322_size_20_003,Inactive,-6.5
ZINC54398322_size_20_004,Inactive,-6.4
ZINC54398322_size_20_005,Inactive,-6.3
ZINC54398322_size_20_006,Inactive,-6.1
ZINC54398322_size_20_007,Inactive,-6.1
ZINC54398322_size_20_008,Inactive,-5.3
ZINC54398322_size_20_009,Inactive,-5.2
ZINC54398326_size_20_001,Inactive,-6.5
ZINC54398326_size_20_002,Inactive,-5.8
ZINC54398326_size_20_003,Inactive,-5.7
ZINC54398326_size_20_004,Inactive,-5.4
ZINC54398326_size_20_005,Inactive,-4.6
ZINC54398326_size_20_006,Inactive,-4.3
ZINC54421875_size_20_001,Inactive,-6.7
ZINC54421875_size_20_002,Inactive,-5.4
ZINC54421875_size_20_003,Inactive,-4.3
ZINC54421878_size_20_001,Inactive,-6.7
ZINC54421878_size_20_002,Inactive,-6
ZINC54498917_size_20_001,Inactive,-6
ZINC54498917_size_20_002,Inactive,-5.8
ZINC54498917_size_20_003,Inactive,-5.1
ZINC54498917_size_20_004,Inactive,-3.5
ZINC54503897_size_20_001,Inactive,-7.3
ZINC54503897_size_20_002,Inactive,-6.7
ZINC54503897_size_20_003,Inactive,-6.7
ZINC54503897_size_20_004,Inactive,-6.7
ZINC54503897_size_20_005,Inactive,-6.7
ZINC54503897_size_20_006,Inactive,-6.4
ZINC54503897_size_20_007,Inactive,-6.3
ZINC54505486_size_20_001,Inactive,-6.5
ZINC54505486_size_20_002,Inactive,-6.4
ZINC54505486_size_20_003,Inactive,-4.8
ZINC54505486_size_20_004,Inactive,-4.6
ZINC54505486_size_20_005,Inactive,-4.5
ZINC54505486_size_20_006,Inactive,-4.1
ZINC54505884_size_20_001,Inactive,-8.4
ZINC54505884_size_20_002,Inactive,-7.7
ZINC54505884_size_20_003,Inactive,-7.1
ZINC54505884_size_20_004,Inactive,-6.9
ZINC54505884_size_20_005,Inactive,-6.7
ZINC54505884_size_20_006,Inactive,-5.4
ZINC54531777_size_20_001,Inactive,-4.5
ZINC54531777_size_20_002,Inactive,-4.3
ZINC54531777_size_20_003,Inactive,-4
ZINC54531777_size_20_004,Inactive,-3.9
ZINC54531777_size_20_005,Inactive,-3.3
ZINC54531777_size_20_006,Inactive,-2.9
ZINC54531777_size_20_007,Inactive,-2.4
ZINC54531777_size_20_008,Inactive,-2.1
ZINC54592022_size_20_001,Inactive,-7
ZINC54592022_size_20_002,Inactive,-6.6
ZINC54592022_size_20_003,Inactive,-6.5
ZINC54592022_size_20_004,Inactive,-6.4
ZINC54592022_size_20_005,Inactive,-6.2
ZINC54592022_size_20_006,Inactive,-5.2
ZINC54592022_size_20_007,Inactive,-5
ZINC54592022_size_20_008,Inactive,-4.5
ZINC54643108_size_20_001,Inactive,-6.6
ZINC54644730_size_20_001,Inactive,-8.4
ZINC54644730_size_20_002,Inactive,-8.1
ZINC54644730_size_20_003,Inactive,-7.3
ZINC54644730_size_20_004,Inactive,-7
ZINC54644730_size_20_005,Inactive,-6.6
ZINC54644730_size_20_006,Inactive,-6.6
ZINC54682722_size_20_001,Inactive,-7
ZINC54682722_size_20_002,Inactive,-6.7
ZINC54682722_size_20_003,Inactive,-6.1
ZINC54682722_size_20_004,Inactive,-5.2
ZINC54682722_size_20_005,Inactive,-5.1
ZINC54682722_size_20_006,Inactive,-4.3
ZINC54802127_size_20_001,Inactive,-6.1
ZINC54802127_size_20_002,Inactive,-5.7
ZINC54802127_size_20_003,Inactive,-5.4
ZINC54802127_size_20_004,Inactive,-4.9
ZINC54802127_size_20_005,Inactive,-3.9
ZINC55040387_size_20_001,Inactive,-6.8
ZINC55040387_size_20_002,Inactive,-6.7
ZINC55040387_size_20_003,Inactive,-6.5
ZINC55040387_size_20_004,Inactive,-6.3
ZINC55040387_size_20_005,Inactive,-6.1
ZINC55040387_size_20_006,Inactive,-4.7
ZINC55040387_size_20_007,Inactive,-4.4
ZINC55040387_size_20_008,Inactive,-4.3
ZINC55040387_size_20_009,Inactive,-4
ZINC55050771_size_20_001,Inactive,-6.5
ZINC55050771_size_20_002,Inactive,-6.1
ZINC55050771_size_20_003,Inactive,-5.4
ZINC55050771_size_20_004,Inactive,-5.2
ZINC55050771_size_20_005,Inactive,-4.7
ZINC55050771_size_20_006,Inactive,-4.6
ZINC55050771_size_20_007,Inactive,-4.3
ZINC55100327_size_20_001,Inactive,-6.4
ZINC55100327_size_20_002,Inactive,-6.3
ZINC55100327_size_20_003,Inactive,-5.9
ZINC55100327_size_20_004,Inactive,-4
ZINC55107620_size_20_001,Inactive,-6.6
ZINC55107620_size_20_002,Inactive,-6.5
ZINC55107620_size_20_003,Inactive,-6.5
ZINC55107620_size_20_004,Inactive,-6.5
ZINC55107620_size_20_005,Inactive,-6.3
ZINC55107620_size_20_006,Inactive,-6.3
ZINC55107620_size_20_007,Inactive,-4.8
ZINC55133879_size_20_001,Inactive,-7.2
ZINC55133879_size_20_002,Inactive,-6.7
ZINC55133879_size_20_003,Inactive,-6.1
ZINC55133879_size_20_004,Inactive,-5.5
ZINC55144132_size_20_001,Inactive,-8
ZINC55144132_size_20_002,Inactive,-8
ZINC55144132_size_20_003,Inactive,-7.9
ZINC55144132_size_20_004,Inactive,-6.4
ZINC55144132_size_20_005,Inactive,-6.4
ZINC55144132_size_20_006,Inactive,-6.3
ZINC55144132_size_20_007,Inactive,-6
ZINC55144132_size_20_008,Inactive,-5.9
ZINC55313128_size_20_001,Inactive,-5.8
ZINC55313128_size_20_002,Inactive,-5.8
ZINC55313128_size_20_003,Inactive,-5.6
ZINC55313128_size_20_004,Inactive,-4.8
ZINC55313128_size_20_005,Inactive,-4.5
ZINC55313128_size_20_006,Inactive,-3.8
ZINC55341552_size_20_001,Inactive,-7
ZINC55341552_size_20_002,Inactive,-6.8
ZINC55341552_size_20_003,Inactive,-6.6
ZINC55341552_size_20_004,Inactive,-5.9
ZINC55341552_size_20_005,Inactive,-5
ZINC55369848_size_20_001,Inactive,-6.1
ZINC55369848_size_20_002,Inactive,-5.6
ZINC55369848_size_20_003,Inactive,-5.3
ZINC55369848_size_20_004,Inactive,-5.3
ZINC55369848_size_20_005,Inactive,-5.2
ZINC55369848_size_20_006,Inactive,-5.1
ZINC55369848_size_20_007,Inactive,-4.2
ZINC55369848_size_20_008,Inactive,-4.1
ZINC55369848_size_20_009,Inactive,-4
ZINC55558778_size_20_001,Inactive,-6.1
ZINC55558778_size_20_002,Inactive,-6.1
ZINC55558778_size_20_003,Inactive,-5
ZINC55558778_size_20_004,Inactive,-4
ZINC55558778_size_20_005,Inactive,-3.5
ZINC55578476_size_20_001,Inactive,-7.9
ZINC55578476_size_20_002,Inactive,-7
ZINC55578476_size_20_003,Inactive,-6.9
ZINC55578476_size_20_004,Inactive,-5.8
ZINC55631992_size_20_001,Inactive,-7.8
ZINC55631992_size_20_002,Inactive,-7
